QUARTER,TIME_REMAINING,HOUSTON_ACTION,UTAH_ACTION,HOUSTON_SCORE,UTAH_SCORE
4,10:13.0,Shooting foul by R. Rubio (drawn by G. Green),,94,76
4,10:13.0,G. Green makes free throw 1 of 3,,95,76
4,10:13.0,G. Green makes free throw 2 of 3,,96,76
4,10:13.0,G. Green makes free throw 3 of 3,,97,76
4,9:59.0,,R. Gobert makes 2-pt layup from 3 ft (assist by D. Mitchell),97,78
4,9:35.0,Offensive foul by I. Hartenstein (drawn by R. Gobert),,97,78
4,9:35.0,Turnover by I. Hartenstein (offensive foul),,97,78
4,9:35.0,N. Hilário enters the game for I. Hartenstein,,97,78
4,9:27.0,,Personal foul by J. Ennis (drawn by J. Ingles),97,78
4,9:14.0,,D. Mitchell makes 2-pt jump shot from 11 ft,97,80
4,9:00.0,G. Green misses 3-pt jump shot from 26 ft,,97,80
4,8:57.0,,Defensive rebound by R. Gobert,97,80
4,8:51.0,,D. Mitchell makes 2-pt jump shot from 7 ft,97,82
4,8:51.0,Houston full timeout,,97,82
4,8:51.0,J. Harden enters the game for G. Green,,97,82
4,8:41.0,E. Gordon misses 3-pt jump shot from 26 ft,,97,82
4,8:38.0,,Defensive rebound by D. Mitchell,97,82
4,8:27.0,,D. Mitchell misses 3-pt jump shot from 25 ft,97,82
4,8:24.0,Defensive rebound by J. Harden,,97,82
4,8:17.0,E. Gordon makes 2-pt jump shot from 4 ft (assist by N. Hilário),,99,82
4,7:58.0,,J. Crowder misses 3-pt jump shot from 22 ft,99,82
4,7:56.0,Defensive rebound by E. Gordon,,99,82
4,7:35.0,N. Hilário misses 2-pt layup from 4 ft,,99,82
4,7:34.0,,Defensive rebound by Team,99,82
4,7:34.0,Loose ball foul by N. Hilário (drawn by R. Gobert),,99,82
4,7:34.0,,K. Korver enters the game for J. Ingles,99,82
4,7:34.0,,R. O'Neale enters the game for R. Rubio,99,82
4,7:22.0,,Turnover by J. Crowder (out of bounds lost ball),99,82
4,7:10.0,J. Ennis makes 2-pt dunk from 3 ft (assist by A. Rivers),,101,82
4,7:01.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Crowder),101,85
4,6:37.0,E. Gordon makes 2-pt layup from 2 ft (assist by N. Hilário),,103,85
4,6:29.0,,Turnover by D. Mitchell (bad pass; steal by A. Rivers),103,85
4,6:22.0,Turnover by J. Harden (lost ball; steal by J. Crowder),,103,85
4,6:18.0,,K. Korver makes 2-pt jump shot from 23 ft (assist by D. Mitchell),103,87
4,5:53.0,A. Rivers misses 3-pt jump shot from 27 ft,,103,87
4,5:49.0,,Defensive rebound by D. Mitchell,103,87
4,5:43.0,,R. O'Neale misses 3-pt jump shot from 25 ft,103,87
4,5:40.0,Defensive rebound by J. Harden,,103,87
4,5:35.0,J. Ennis misses 3-pt jump shot from 25 ft,,103,87
4,5:32.0,,Defensive rebound by R. Gobert,103,87
4,5:21.0,,Shooting foul by N. Hilário (drawn by D. Mitchell),103,87
4,5:21.0,,D. Mitchell makes free throw 1 of 2,103,88
4,5:21.0,K. Faried enters the game for J. Ennis,,103,88
4,5:21.0,G. Green enters the game for E. Gordon,,103,88
4,5:21.0,P. Tucker enters the game for N. Hilário,,103,88
4,5:21.0,,D. Favors enters the game for R. Gobert,103,88
4,5:21.0,,D. Mitchell makes free throw 2 of 2,103,89
4,5:12.0,Shooting foul by D. Favors (drawn by A. Rivers),,103,89
4,5:12.0,A. Rivers misses free throw 1 of 2,,103,89
4,5:12.0,Offensive rebound by Team,,103,89
4,5:12.0,A. Rivers makes free throw 2 of 2,,104,89
4,5:07.0,,Personal foul by K. Faried (drawn by K. Korver),104,89
4,5:07.0,I. Hartenstein enters the game for K. Faried,,104,89
4,5:07.0,,K. Korver misses free throw 1 of 2,104,89
4,5:07.0,,Offensive rebound by Team,104,89
4,5:07.0,J. Ennis enters the game for I. Hartenstein,,104,89
4,5:07.0,,K. Korver makes free throw 2 of 2,104,90
4,4:52.0,A. Rivers misses 2-pt layup from 3 ft,,104,90
4,4:49.0,,Defensive rebound by D. Mitchell,104,90
4,4:44.0,,Turnover by D. Mitchell (lost ball; steal by J. Harden),104,90
4,4:44.0,Personal take foul by J. Crowder (drawn by A. Rivers),,104,90
4,4:44.0,,J. Ingles enters the game for K. Korver,104,90
4,4:29.0,J. Harden makes 2-pt layup from 2 ft,,106,90
4,4:06.0,,R. O'Neale makes 2-pt layup from 2 ft,106,92
4,3:44.0,J. Harden makes 3-pt jump shot from 27 ft,,109,92
4,3:31.0,,J. Crowder misses 3-pt jump shot from 25 ft,109,92
4,3:27.0,,Offensive rebound by D. Favors,109,92
4,3:25.0,,R. O'Neale misses 3-pt jump shot from 23 ft,109,92
4,3:22.0,Defensive rebound by J. Harden,,109,92
4,3:19.0,Houston full timeout,,109,92
4,3:19.0,,G. Allen enters the game for J. Crowder,109,92
4,3:19.0,,T. Cavanaugh enters the game for D. Favors,109,92
4,3:19.0,,N. Mitrou-Long enters the game for J. Ingles,109,92
4,3:19.0,,G. Niang enters the game for D. Mitchell,109,92
4,3:19.0,,E. Udoh enters the game for R. O'Neale,109,92
4,3:12.0,A. Rivers misses 2-pt jump shot from 5 ft (block by E. Udoh),,109,92
4,3:09.0,Offensive rebound by A. Rivers,,109,92
4,3:08.0,G. Green makes 3-pt jump shot from 23 ft (assist by A. Rivers),,112,92
4,2:55.0,,G. Allen misses 3-pt jump shot from 27 ft,112,92
4,2:52.0,Defensive rebound by G. Green,,112,92
4,2:41.0,J. Harden misses 3-pt jump shot from 24 ft,,112,92
4,2:38.0,Offensive rebound by J. Ennis,,112,92
4,2:36.0,G. Green makes 3-pt jump shot from 25 ft (assist by A. Rivers),,115,92
4,2:23.0,,Personal take foul by J. Harden (drawn by G. Allen),115,92
4,2:23.0,G. Clark enters the game for J. Harden,,115,92
4,2:23.0,I. Hartenstein enters the game for P. Tucker,,115,92
4,2:23.0,,G. Allen misses free throw 1 of 2,115,92
4,2:23.0,,Offensive rebound by Team,115,92
4,2:23.0,M. Chriss enters the game for J. Ennis,,115,92
4,2:23.0,,G. Allen misses free throw 2 of 2,115,92
4,2:22.0,Defensive rebound by I. Hartenstein,,115,92
4,2:05.0,Shooting foul by N. Mitrou-Long (drawn by A. Rivers),,115,92
4,2:05.0,A. Rivers makes free throw 1 of 2,,116,92
4,2:05.0,A. Rivers makes free throw 2 of 2,,117,92
4,1:57.0,,Personal foul by A. Rivers (drawn by G. Allen),117,92
4,1:57.0,,G. Allen makes free throw 1 of 2,117,93
4,1:57.0,,G. Allen makes free throw 2 of 2,117,94
4,1:44.0,G. Green makes 3-pt jump shot from 22 ft (assist by A. Rivers),,120,94
4,1:32.0,,Turnover by G. Allen (bad pass; steal by A. Rivers),120,94
4,1:16.0,A. Rivers makes 3-pt jump shot from 25 ft,,123,94
4,1:00.0,,N. Mitrou-Long misses 3-pt jump shot from 23 ft,123,94
4,0:57.0,Defensive rebound by M. Chriss,,123,94
4,0:43.0,M. Chriss misses 2-pt dunk from 1 ft,,123,94
4,0:41.0,,Defensive rebound by G. Allen,123,94
4,0:38.0,,T. Cavanaugh makes 2-pt layup from 2 ft (assist by G. Allen),123,96
4,0:17.0,Shooting foul by N. Mitrou-Long (drawn by A. Rivers),,123,96
4,0:17.0,A. Rivers makes free throw 1 of 3,,124,96
4,0:17.0,A. Rivers makes free throw 2 of 3,,125,96
4,0:17.0,A. Rivers misses free throw 3 of 3,,125,96
4,0:15.0,,Defensive rebound by G. Niang,125,96
4,0:07.0,,E. Udoh makes 2-pt hook shot from 4 ft (assist by N. Mitrou-Long),125,98
