QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
4,5:14.0,R. Rubio makes 2-pt layup from 2 ft,,82,102
4,4:55.0,,Personal foul by R. O'Neale (drawn by A. Rivers),82,102
4,4:55.0,,A. Rivers makes free throw 1 of 2,82,103
4,4:55.0,,K. Faried enters the game for C. Capela,82,103
4,4:55.0,,A. Rivers makes free throw 2 of 2,82,104
4,4:52.0,Personal foul by I. Shumpert (drawn by R. Rubio),,82,104
4,4:41.0,R. Rubio makes 3-pt jump shot from 23 ft (assist by R. O'Neale),,85,104
4,4:19.0,,A. Rivers misses 2-pt jump shot from 5 ft,85,104
4,4:19.0,,Offensive rebound by Team,85,104
4,4:19.0,Loose ball foul by R. Rubio (drawn by K. Faried),,85,104
4,4:19.0,,K. Faried makes free throw 1 of 2,85,105
4,4:19.0,,K. Faried misses free throw 2 of 2,85,105
4,4:19.0,Defensive rebound by R. Gobert,,85,105
4,4:00.0,G. Niang misses 3-pt jump shot from 26 ft,,85,105
4,3:58.0,Offensive rebound by R. Gobert,,85,105
4,3:53.0,D. Mitchell misses 3-pt jump shot from 28 ft,,85,105
4,3:50.0,,Defensive rebound by K. Faried,85,105
4,3:40.0,,Turnover by J. Harden (bad pass; steal by R. Rubio),85,105
4,3:35.0,G. Niang makes 2-pt layup from 2 ft (assist by R. Rubio),,87,105
4,3:30.0,,K. Faried makes 2-pt dunk from 2 ft (assist by J. Harden),87,107
4,3:12.0,R. Rubio misses 2-pt layup from 3 ft,,87,107
4,3:10.0,,Defensive rebound by K. Faried,87,107
4,3:06.0,,Shooting foul by G. Niang (drawn by K. Faried),87,107
4,3:06.0,,Houston full timeout,87,107
4,3:06.0,G. Allen enters the game for R. Gobert,,87,107
4,3:06.0,R. Neto enters the game for D. Mitchell,,87,107
4,3:06.0,E. Udoh enters the game for R. Rubio,,87,107
4,3:06.0,,G. Clark enters the game for J. Harden,87,107
4,3:06.0,,D. House enters the game for P. Tucker,87,107
4,3:06.0,,K. Faried makes free throw 1 of 2,87,108
4,3:06.0,,K. Faried makes free throw 2 of 2,87,109
4,2:55.0,Turnover by R. O'Neale (bad pass),,87,109
4,2:42.0,,I. Shumpert misses 2-pt jump shot from 18 ft,87,109
4,2:40.0,Defensive rebound by R. O'Neale,,87,109
4,2:26.0,E. Udoh misses 2-pt jump shot from 11 ft,,87,109
4,2:24.0,,Defensive rebound by G. Clark,87,109
4,2:15.0,,D. House makes 2-pt jump shot from 16 ft,87,111
4,2:01.0,G. Allen makes 2-pt jump shot from 7 ft,,89,111
4,1:47.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by K. Faried),89,114
4,1:47.0,,I. Hartenstein enters the game for K. Faried,89,114
4,1:36.0,Turnover by R. O'Neale (back court),,89,114
4,1:28.0,,A. Rivers misses 3-pt jump shot from 28 ft,89,114
4,1:26.0,Defensive rebound by G. Allen,,89,114
4,1:18.0,Shooting foul by A. Rivers (drawn by G. Allen),,89,114
4,1:18.0,G. Allen misses free throw 1 of 2,,89,114
4,1:18.0,Offensive rebound by Team,,89,114
4,1:18.0,G. Allen makes free throw 2 of 2,,90,114
4,1:09.0,,I. Hartenstein makes 2-pt layup from 5 ft (assist by I. Shumpert),90,116
4,1:02.0,G. Allen makes 2-pt layup from 3 ft,,92,116
4,1:02.0,Shooting foul by I. Hartenstein (drawn by G. Allen),,92,116
4,1:02.0,G. Allen makes free throw 1 of 1,,93,116
4,0:51.0,,D. House misses 3-pt jump shot from 26 ft,93,116
4,0:51.0,,Offensive rebound by I. Hartenstein,93,116
4,0:51.0,,I. Hartenstein makes 2-pt layup from 1 ft,93,118
4,0:40.0,R. O'Neale makes 3-pt jump shot from 25 ft (assist by G. Niang),,96,118
4,0:29.0,,A. Rivers misses 2-pt layup from 2 ft,96,118
4,0:27.0,Defensive rebound by G. Niang,,96,118
4,0:23.0,R. Neto makes 2-pt layup from 3 ft (assist by G. Niang),,98,118
