QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
4,6:51.0,,Offensive rebound by Team,75,106
4,6:40.0,,G. Monroe makes 2-pt layup from 1 ft,75,108
4,6:30.0,S. Napier misses 3-pt jump shot from 25 ft,,75,108
4,6:29.0,Offensive rebound by R. Kurucs,,75,108
4,6:28.0,R. Kurucs misses 2-pt layup from 2 ft,,75,108
4,6:28.0,Offensive rebound by R. Kurucs,,75,108
4,6:25.0,R. Kurucs misses 2-pt layup at rim,,75,108
4,6:25.0,Offensive rebound by Team,,75,108
4,6:25.0,D. Musa enters the game for T. Graham,,75,108
4,6:15.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by S. Napier),,77,108
4,6:04.0,,Personal foul by R. Kurucs (drawn by F. Korkmaz),77,108
4,5:56.0,,J. Simmons misses 3-pt jump shot from 24 ft (block by R. Hollis-Jefferson),77,108
4,5:56.0,,Offensive rebound by G. Monroe,77,108
4,5:53.0,,G. Monroe makes 2-pt layup at rim,77,110
4,5:53.0,,Shooting foul by D. Musa (drawn by G. Monroe),77,110
4,5:53.0,,G. Monroe makes free throw 1 of 1,77,111
4,5:40.0,R. Hollis-Jefferson makes 2-pt jump shot from 12 ft (assist by S. Napier),,79,111
4,5:26.0,,F. Korkmaz makes 3-pt jump shot from 27 ft,79,114
4,5:12.0,R. Hollis-Jefferson makes 2-pt jump shot from 13 ft (assist by S. Napier),,81,114
4,4:57.0,,F. Korkmaz makes 2-pt layup from 1 ft,81,116
4,4:50.0,Turnover by T. Pinson (bad pass; steal by T. McConnell),,81,116
4,4:44.0,,G. Monroe misses 3-pt jump shot from 23 ft,81,116
4,4:39.0,Defensive rebound by S. Napier,,81,116
4,4:33.0,S. Napier misses 2-pt layup from 3 ft (block by T. McConnell),,81,116
4,4:33.0,Offensive rebound by S. Napier,,81,116
4,4:18.0,R. Hollis-Jefferson misses 2-pt layup from 11 ft,,81,116
4,4:16.0,,Defensive rebound by G. Monroe,81,116
4,4:13.0,,Turnover by J. Bolden (lost ball; steal by T. Pinson),81,116
4,4:09.0,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by S. Napier),,83,116
4,3:51.0,,G. Monroe misses 2-pt hook shot from 6 ft,83,116
4,3:49.0,Defensive rebound by S. Napier,,83,116
4,3:44.0,D. Musa misses 3-pt jump shot from 25 ft,,83,116
4,3:40.0,,Defensive rebound by J. Simmons,83,116
4,3:29.0,,Turnover by G. Monroe (bad pass; steal by D. Musa),83,116
4,3:23.0,Turnover by D. Musa (lost ball; steal by G. Monroe),,83,116
4,3:14.0,,T. McConnell misses 2-pt jump shot from 17 ft,83,116
4,3:11.0,Defensive rebound by R. Kurucs,,83,116
4,3:09.0,Shooting foul by T. McConnell (drawn by S. Napier),,83,116
4,3:09.0,S. Napier makes free throw 1 of 2,,84,116
4,3:09.0,S. Napier makes free throw 2 of 2,,85,116
4,3:00.0,,Turnover by F. Korkmaz (lost ball; steal by S. Napier),85,116
4,2:56.0,S. Napier makes 2-pt layup from 1 ft,,87,116
4,2:43.0,,F. Korkmaz misses 2-pt jump shot from 19 ft,87,116
4,2:39.0,Defensive rebound by R. Kurucs,,87,116
4,2:36.0,R. Kurucs makes 2-pt layup from 4 ft,,89,116
4,2:36.0,Shooting foul by F. Korkmaz (drawn by R. Kurucs),,89,116
4,2:36.0,R. Kurucs makes free throw 1 of 1,,90,116
4,2:22.0,,J. Simmons misses 2-pt jump shot from 20 ft,90,116
4,2:18.0,Defensive rebound by R. Kurucs,,90,116
4,2:15.0,Personal foul by F. Korkmaz (drawn by R. Kurucs),,90,116
4,2:15.0,R. Kurucs misses free throw 1 of 2,,90,116
4,2:15.0,Offensive rebound by Team,,90,116
4,2:15.0,R. Kurucs makes free throw 2 of 2,,91,116
4,2:02.0,,J. Simmons misses 3-pt jump shot from 26 ft,91,116
4,1:58.0,Defensive rebound by R. Kurucs,,91,116
4,1:54.0,R. Kurucs misses 2-pt layup from 3 ft (block by J. Bolden),,91,116
4,1:51.0,,Defensive rebound by T. McConnell,91,116
4,1:50.0,,J. Simmons makes 2-pt layup at rim (assist by T. McConnell),91,118
4,1:50.0,,Technical foul by J. Bolden,91,118
4,1:50.0,,J. Bolden ejected from game,91,118
4,1:50.0,,Technical foul by G. Monroe,91,118
4,1:50.0,,G. Monroe ejected from game,91,118
4,1:50.0,Technical foul by D. Musa,,91,118
4,1:50.0,D. Musa ejected from game,,91,118
4,1:50.0,Technical foul by R. Kurucs,,91,118
4,1:50.0,R. Kurucs ejected from game,,91,118
4,1:50.0,T. Graham enters the game for R. Kurucs,,91,118
4,1:50.0,J. Harris enters the game for D. Musa,,91,118
4,1:50.0,,J. Ennis enters the game for J. Bolden,91,118
4,1:50.0,,B. Marjanović enters the game for G. Monroe,91,118
4,1:36.0,R. Hollis-Jefferson makes 2-pt jump shot from 4 ft (assist by S. Napier),,93,118
4,1:24.0,,T. McConnell makes 2-pt jump shot from 19 ft (assist by F. Korkmaz),93,120
4,1:14.0,S. Napier makes 2-pt jump shot from 21 ft,,95,120
4,0:52.0,,F. Korkmaz misses 2-pt jump shot from 16 ft,95,120
4,0:52.0,Defensive rebound by S. Napier,,95,120
4,0:44.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Napier),,97,120
4,0:21.0,,J. Simmons makes 2-pt jump shot from 20 ft,97,122
4,0:11.0,R. Hollis-Jefferson makes 3-pt jump shot from 27 ft,,100,122
