QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
4,7:15.0,,K. Durant enters the game for A. Iguodala,106,118
4,7:15.0,,D. Green enters the game for S. Livingston,106,118
4,7:09.0,,Personal foul by P. Beverley (drawn by K. Durant),106,118
4,7:09.0,,K. Durant makes free throw 1 of 2,106,119
4,7:09.0,,K. Durant makes free throw 2 of 2,106,120
4,6:54.0,D. Gallinari misses 2-pt layup from 1 ft,,106,120
4,6:53.0,Offensive rebound by D. Gallinari,,106,120
4,6:53.0,D. Gallinari makes 2-pt layup from 2 ft,,108,120
4,6:53.0,Shooting foul by K. Thompson (drawn by D. Gallinari),,108,120
4,6:53.0,D. Gallinari makes free throw 1 of 1,,109,120
4,6:34.0,,A. Bogut misses 2-pt hook shot from 8 ft,109,120
4,6:33.0,Defensive rebound by M. Harrell,,109,120
4,6:26.0,D. Gallinari makes 3-pt jump shot from 24 ft (assist by L. Shamet),,112,120
4,6:11.0,,S. Curry misses 3-pt jump shot from 26 ft,112,120
4,6:09.0,Defensive rebound by M. Harrell,,112,120
4,5:59.0,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),,114,120
4,5:48.0,,S. Curry misses 2-pt jump shot from 17 ft,114,120
4,5:47.0,Defensive rebound by D. Gallinari,,114,120
4,5:38.0,Personal foul by D. Green (drawn by M. Harrell),,114,120
4,5:38.0,J. Green enters the game for M. Harrell,,114,120
4,5:38.0,,A. Iguodala enters the game for A. Bogut,114,120
4,5:34.0,L. Williams makes 2-pt jump shot from 15 ft (assist by L. Shamet),,116,120
4,5:34.0,Shooting foul by A. Iguodala (drawn by L. Williams),,116,120
4,5:34.0,L. Williams makes free throw 1 of 1,,117,120
4,5:34.0,,Golden State full timeout,117,120
4,5:26.0,,Personal foul by P. Beverley (drawn by K. Durant),117,120
4,5:26.0,,K. Durant misses free throw 1 of 2,117,120
4,5:26.0,,Offensive rebound by Team,117,120
4,5:26.0,,K. Durant makes free throw 2 of 2,117,121
4,5:12.0,L. Williams misses 2-pt jump shot from 6 ft (block by D. Green),,117,121
4,5:11.0,Offensive rebound by L. Williams,,117,121
4,5:10.0,L. Williams makes 2-pt layup from 2 ft,,119,121
4,4:50.0,,K. Durant misses 2-pt jump shot from 12 ft,119,121
4,4:50.0,,Offensive rebound by Team,119,121
4,4:50.0,Loose ball foul by J. Green (drawn by A. Iguodala),,119,121
4,4:50.0,M. Harrell enters the game for J. Green,,119,121
4,4:50.0,,A. Iguodala makes free throw 1 of 2,119,122
4,4:50.0,,A. Iguodala makes free throw 2 of 2,119,123
4,4:33.0,Offensive foul by P. Beverley (drawn by D. Green),,119,123
4,4:33.0,Turnover by P. Beverley (offensive foul),,119,123
4,4:33.0,S. Gilgeous-Alexander enters the game for P. Beverley,,119,123
4,4:22.0,,D. Green makes 2-pt dunk at rim (assist by S. Curry),119,125
4,4:10.0,L. Williams makes 2-pt jump shot from 15 ft,,121,125
4,3:56.0,,S. Curry misses 2-pt layup from 4 ft,121,125
4,3:55.0,Defensive rebound by M. Harrell,,121,125
4,3:49.0,Shooting foul by A. Iguodala (drawn by M. Harrell),,121,125
4,3:49.0,M. Harrell makes free throw 1 of 2,,122,125
4,3:49.0,M. Harrell makes free throw 2 of 2,,123,125
4,3:25.0,,Turnover by S. Curry (bad pass; steal by S. Gilgeous-Alexander),123,125
4,3:08.0,D. Gallinari misses 3-pt jump shot from 26 ft,,123,125
4,3:06.0,,Defensive rebound by A. Iguodala,123,125
4,2:48.0,,K. Durant makes 2-pt dunk from 1 ft,123,127
4,2:48.0,,Shooting foul by M. Harrell (drawn by K. Durant),123,127
4,2:48.0,,K. Durant makes free throw 1 of 1,123,128
4,2:36.0,L. Williams misses 2-pt jump shot from 7 ft (block by K. Durant),,123,128
4,2:35.0,Offensive rebound by L. Williams,,123,128
4,2:32.0,Turnover by L. Williams (lost ball; steal by S. Curry),,123,128
4,2:30.0,,Offensive foul by K. Durant (drawn by M. Harrell),123,128
4,2:30.0,,Turnover by K. Durant (offensive foul),123,128
4,2:16.0,M. Harrell makes 2-pt dunk from 1 ft (assist by S. Gilgeous-Alexander),,125,128
4,2:01.0,,K. Durant misses 3-pt jump shot from 28 ft,125,128
4,1:59.0,Defensive rebound by M. Harrell,,125,128
4,1:48.0,Turnover by M. Harrell (bad pass; steal by K. Thompson),,125,128
4,1:44.0,,Turnover by D. Green (bad pass; steal by L. Shamet),125,128
4,1:33.0,Shooting foul by D. Green (drawn by L. Williams),,125,128
4,1:33.0,L. Williams makes free throw 1 of 2,,126,128
4,1:33.0,L. Williams misses free throw 2 of 2,,126,128
4,1:31.0,,Defensive rebound by D. Green,126,128
4,1:21.0,,Turnover by K. Durant (offensive foul),126,128
4,1:21.0,,Offensive foul by K. Durant (drawn by L. Shamet),126,128
4,1:21.0,,K. Looney enters the game for K. Durant,126,128
4,1:10.0,L. Williams makes 2-pt jump shot from 20 ft,,128,128
4,0:58.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),128,131
4,0:55.0,LA Clippers full timeout,,128,131
4,0:46.0,L. Williams makes 2-pt jump shot from 10 ft,,130,131
4,0:33.0,,K. Thompson misses 3-pt jump shot from 30 ft,130,131
4,0:31.0,Defensive rebound by M. Harrell,,130,131
4,0:16.0,L. Shamet makes 3-pt jump shot from 27 ft (assist by S. Gilgeous-Alexander),,133,131
4,0:15.0,,Golden State full timeout,133,131
4,0:15.0,G. Temple enters the game for L. Williams,,133,131
4,0:09.0,,S. Curry misses 3-pt jump shot from 27 ft,133,131
4,0:07.0,Defensive rebound by M. Harrell,,133,131
4,0:05.0,Personal foul by K. Looney (drawn by M. Harrell),,133,131
4,0:05.0,M. Harrell makes free throw 1 of 2,,134,131
4,0:05.0,M. Harrell makes free throw 2 of 2,,135,131
4,0:05.0,,Golden State full timeout,135,131
4,0:05.0,,Q. Cook enters the game for K. Looney,135,131
4,0:03.0,,K. Thompson misses 3-pt jump shot from 27 ft,135,131
4,0:00.0,,Offensive rebound by Team,135,131
