QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
4,3:30.0,,K. Leonard makes free throw 1 of 1,83,78
4,3:15.0,J. Embiid misses 3-pt jump shot from 26 ft,,83,78
4,3:12.0,,Defensive rebound by K. Lowry,83,78
4,3:03.0,,K. Leonard misses 2-pt hook shot from 2 ft,83,78
4,3:01.0,Defensive rebound by J. Embiid,,83,78
4,2:55.0,J. Butler makes 2-pt layup from 2 ft,,85,78
4,2:41.0,,P. Siakam makes 3-pt jump shot from 22 ft (assist by K. Leonard),85,81
4,2:14.0,J. Butler makes 3-pt jump shot from 28 ft (assist by J. Embiid),,88,81
4,2:11.0,,Toronto full timeout,88,81
4,2:00.0,,K. Lowry makes 3-pt jump shot from 27 ft (assist by P. Siakam),88,84
4,1:42.0,Shooting foul by M. Gasol (drawn by J. Butler),,88,84
4,1:42.0,J. Butler makes free throw 1 of 2,,89,84
4,1:42.0,J. Butler makes free throw 2 of 2,,90,84
4,1:36.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by K. Leonard),90,87
4,1:16.0,Turnover by T. Harris (bad pass; steal by P. Siakam),,90,87
4,1:01.0,,D. Green misses 3-pt jump shot from 25 ft,90,87
4,0:58.0,,Offensive rebound by P. Siakam,90,87
4,0:48.0,,P. Siakam misses 2-pt layup from 3 ft,90,87
4,0:46.0,,Offensive rebound by P. Siakam,90,87
4,0:46.0,,P. Siakam makes 2-pt layup from 2 ft,90,89
4,0:24.0,J. Embiid makes 2-pt hook shot from 1 ft (assist by J. Butler),,92,89
4,0:24.0,,Toronto full timeout,92,89
4,0:24.0,J. Ennis enters the game for J. Redick,,92,89
4,0:10.0,,D. Green misses 3-pt jump shot from 26 ft,92,89
4,0:04.0,Defensive rebound by T. Harris,,92,89
4,0:03.0,Personal foul by D. Green (drawn by T. Harris),,92,89
4,0:03.0,T. Harris makes free throw 1 of 2,,93,89
4,0:03.0,T. Harris makes free throw 2 of 2,,94,89
4,0:01.0,,K. Leonard misses 3-pt jump shot from 27 ft,94,89
4,0:01.0,,Offensive rebound by Team,94,89
