QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
4,2:29.0,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,83,88
4,2:03.0,,N. Jokić misses 2-pt layup from 2 ft,83,88
4,2:02.0,,Offensive rebound by Team,83,88
4,1:49.0,,J. Murray misses 2-pt jump shot from 18 ft,83,88
4,1:46.0,,Offensive rebound by P. Millsap,83,88
4,1:34.0,,N. Jokić misses 3-pt jump shot from 25 ft,83,88
4,1:31.0,Defensive rebound by Team,,83,88
4,1:10.0,Shooting foul by N. Jokić (drawn by D. DeRozan),,83,88
4,1:10.0,D. DeRozan misses free throw 1 of 2,,83,88
4,1:10.0,Offensive rebound by Team,,83,88
4,1:10.0,D. DeRozan makes free throw 2 of 2,,84,88
4,0:57.0,,G. Harris misses 2-pt jump shot from 9 ft,84,88
4,0:53.0,Defensive rebound by P. Mills,,84,88
4,0:52.0,B. Forbes makes 2-pt dunk from 1 ft (assist by P. Mills),,86,88
4,0:52.0,,Denver full timeout,86,88
4,0:36.0,,J. Murray makes 2-pt jump shot from 14 ft (assist by N. Jokić),86,90
4,0:28.0,D. DeRozan misses 2-pt layup from 4 ft (block by T. Craig),,86,90
4,0:25.0,,Defensive rebound by N. Jokić,86,90
4,0:04.0,,J. Murray misses 3-pt jump shot from 26 ft,86,90
4,0:01.0,Defensive rebound by D. DeRozan,,86,90
