QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
4,3:12.0,K. Leonard misses 2-pt jump shot from 15 ft,,112,103
4,3:09.0,,Defensive rebound by G. Hill,112,103
4,3:06.0,,G. Antetokounmpo misses 2-pt jump shot from 6 ft (block by P. Siakam),112,103
4,3:06.0,,Offensive rebound by Team,112,103
4,2:53.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),112,105
4,2:25.0,S. Ibaka misses 2-pt jump shot from 14 ft,,112,105
4,2:23.0,Offensive rebound by D. Green,,112,105
4,2:20.0,Turnover by D. Green (bad pass; steal by E. Bledsoe),,112,105
4,2:16.0,,Turnover by G. Antetokounmpo (out of bounds lost ball),112,105
4,1:58.0,K. Leonard makes 2-pt jump shot from 17 ft,,114,105
4,1:58.0,Shooting foul by K. Middleton (drawn by K. Leonard),,114,105
4,1:58.0,K. Leonard makes free throw 1 of 1,,115,105
4,1:53.0,,Shooting foul by P. Siakam (drawn by M. Brogdon),115,105
4,1:53.0,,M. Brogdon makes free throw 1 of 2,115,106
4,1:53.0,,M. Brogdon makes free throw 2 of 2,115,107
4,1:37.0,K. Leonard misses 2-pt jump shot from 20 ft,,115,107
4,1:33.0,,Defensive rebound by M. Brogdon,115,107
4,1:25.0,,Turnover by E. Bledsoe (lost ball; steal by D. Green),115,107
4,1:18.0,F. VanVleet misses 3-pt jump shot from 25 ft,,115,107
4,1:16.0,Offensive rebound by P. Siakam,,115,107
4,1:16.0,P. Siakam makes 2-pt layup from 1 ft,,117,107
4,1:16.0,,Violation by Team (def goaltending),117,107
4,1:05.0,,K. Middleton makes 2-pt jump shot from 19 ft (assist by M. Brogdon),117,109
4,0:44.0,K. Leonard misses 2-pt jump shot from 2 ft (block by M. Brogdon),,117,109
4,0:41.0,,Defensive rebound by G. Antetokounmpo,117,109
4,0:38.0,,M. Brogdon misses 3-pt jump shot from 24 ft,117,109
4,0:35.0,Defensive rebound by F. VanVleet,,117,109
4,0:34.0,Personal foul by E. Bledsoe (drawn by F. VanVleet),,117,109
4,0:34.0,F. VanVleet makes free throw 1 of 2,,118,109
4,0:34.0,F. VanVleet makes free throw 2 of 2,,119,109
4,0:30.0,,Shooting foul by F. VanVleet (drawn by E. Bledsoe),119,109
4,0:30.0,,E. Bledsoe misses free throw 1 of 2,119,109
4,0:30.0,,Offensive rebound by Team,119,109
4,0:30.0,,E. Bledsoe makes free throw 2 of 2,119,110
4,0:29.0,Personal foul by K. Middleton (drawn by P. Siakam),,119,110
4,0:29.0,,S. Brown enters the game for K. Middleton,119,110
4,0:29.0,P. Siakam makes free throw 1 of 2,,120,110
4,0:29.0,P. Siakam makes free throw 2 of 2,,121,110
4,0:22.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by M. Brogdon),121,113
4,0:15.0,Personal foul by M. Brogdon (drawn by P. Siakam),,121,113
4,0:15.0,P. Siakam makes free throw 1 of 2,,122,113
4,0:15.0,P. Siakam makes free throw 2 of 2,,123,113
4,0:10.0,,S. Brown makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),123,116
4,0:09.0,Personal foul by G. Hill (drawn by K. Leonard),,123,116
4,0:09.0,K. Leonard misses free throw 1 of 2,,123,116
4,0:09.0,Offensive rebound by Team,,123,116
4,0:09.0,K. Leonard misses free throw 2 of 2,,123,116
4,0:06.0,,Defensive rebound by G. Antetokounmpo,123,116
4,0:00.0,,M. Brogdon misses 3-pt jump shot from 26 ft,123,116
4,0:00.0,,Offensive rebound by Team,123,116
