QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
4,0:47.0,Shooting foul by M. Turner (drawn by K. Irving),,100,94
4,0:47.0,K. Irving makes free throw 1 of 2,,101,94
4,0:47.0,K. Irving makes free throw 2 of 2,,102,94
4,0:47.0,,Indiana full timeout,102,94
4,0:47.0,,T. Evans enters the game for D. Collison,102,94
4,0:43.0,,T. Evans misses 3-pt jump shot from 29 ft,102,94
4,0:41.0,Defensive rebound by Team,,102,94
4,0:22.0,Personal foul by M. Turner (drawn by A. Horford),,102,94
4,0:22.0,A. Horford misses free throw 1 of 2,,102,94
4,0:22.0,Offensive rebound by Team,,102,94
4,0:22.0,A. Horford makes free throw 2 of 2,,103,94
4,0:22.0,,Indiana full timeout,103,94
4,0:22.0,,D. Collison enters the game for T. Young,103,94
4,0:14.0,,D. Collison makes 2-pt jump shot from 13 ft,103,96
4,0:12.0,Personal take foul by D. Collison (drawn by J. Tatum),,103,96
4,0:12.0,J. Tatum misses free throw 1 of 2,,103,96
4,0:12.0,Offensive rebound by Team,,103,96
4,0:12.0,J. Tatum makes free throw 2 of 2,,104,96
4,0:08.0,,D. Collison misses 3-pt jump shot from 29 ft,104,96
4,0:04.0,Defensive rebound by J. Brown,,104,96
