QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
4,10:14.0,K. Irving makes 2-pt layup from 1 ft,,66,86
4,10:03.0,,Turnover by P. Connaughton (bad pass; steal by J. Brown),66,86
4,9:59.0,Shooting foul by P. Connaughton (drawn by J. Brown),,66,86
4,9:59.0,J. Brown makes free throw 1 of 2,,67,86
4,9:59.0,,Milwaukee full timeout,67,86
4,9:59.0,M. Smart enters the game for A. Horford,,67,86
4,9:59.0,G. Yabusele enters the game for J. Tatum,,67,86
4,9:59.0,,E. İlyasova enters the game for P. Connaughton,67,86
4,9:59.0,,K. Middleton enters the game for N. Mirotić,67,86
4,9:59.0,J. Brown makes free throw 2 of 2,,68,86
4,9:48.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),68,88
4,9:30.0,G. Yabusele misses 3-pt jump shot from 28 ft,,68,88
4,9:27.0,,Defensive rebound by K. Middleton,68,88
4,9:22.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,68,88
4,9:19.0,Defensive rebound by M. Morris,,68,88
4,9:15.0,Personal foul by K. Middleton (drawn by M. Morris),,68,88
4,9:04.0,K. Irving misses 2-pt jump shot from 17 ft,,68,88
4,9:00.0,,Defensive rebound by G. Antetokounmpo,68,88
4,9:00.0,,Personal foul by M. Smart (drawn by G. Antetokounmpo),68,88
4,8:53.0,,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by M. Brogdon),68,91
4,8:42.0,Turnover by J. Brown (bad pass; steal by G. Antetokounmpo),,68,91
4,8:40.0,,Personal take foul by G. Yabusele (drawn by G. Antetokounmpo),68,91
4,8:40.0,A. Horford enters the game for K. Irving,,68,91
4,8:40.0,J. Tatum enters the game for G. Yabusele,,68,91
4,8:32.0,,Turnover by K. Middleton (traveling),68,91
4,8:24.0,M. Morris misses 3-pt jump shot from 27 ft,,68,91
4,8:23.0,Offensive rebound by M. Smart,,68,91
4,8:23.0,Shooting foul by E. İlyasova (drawn by M. Smart),,68,91
4,8:23.0,M. Smart makes free throw 1 of 2,,69,91
4,8:23.0,G. Hayward enters the game for J. Brown,,69,91
4,8:23.0,,G. Hill enters the game for G. Antetokounmpo,69,91
4,8:23.0,,N. Mirotić enters the game for E. Bledsoe,69,91
4,8:23.0,M. Smart makes free throw 2 of 2,,70,91
4,8:09.0,,G. Hill makes 2-pt dunk from 2 ft (assist by M. Brogdon),70,93
4,7:58.0,M. Morris makes 3-pt jump shot from 26 ft (assist by G. Hayward),,73,93
4,7:48.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by K. Middleton),73,95
4,7:34.0,Turnover by J. Tatum (traveling),,73,95
4,7:23.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by G. Hill),73,98
4,7:21.0,Boston full timeout,,73,98
4,7:21.0,T. Rozier enters the game for M. Smart,,73,98
4,7:05.0,M. Morris makes 2-pt layup from 2 ft (assist by G. Hayward),,75,98
4,6:41.0,,K. Middleton misses 3-pt jump shot from 26 ft,75,98
4,6:37.0,Defensive rebound by A. Horford,,75,98
4,6:37.0,,P. Connaughton enters the game for M. Brogdon,75,98
4,6:23.0,T. Rozier makes 3-pt jump shot from 28 ft (assist by J. Tatum),,78,98
4,6:10.0,,Turnover by G. Hill (bad pass),78,98
4,5:53.0,T. Rozier misses 2-pt jump shot from 6 ft,,78,98
4,5:51.0,Offensive rebound by M. Morris,,78,98
4,5:50.0,Offensive foul by M. Morris (drawn by P. Connaughton),,78,98
4,5:50.0,Turnover by M. Morris (offensive foul),,78,98
4,5:33.0,,Shooting foul by A. Horford (drawn by K. Middleton),78,98
4,5:33.0,,K. Middleton makes free throw 1 of 2,78,99
4,5:33.0,,K. Middleton makes free throw 2 of 2,78,100
4,5:22.0,J. Tatum misses 2-pt jump shot from 18 ft,,78,100
4,5:19.0,,Defensive rebound by P. Connaughton,78,100
4,5:09.0,,K. Middleton misses 2-pt jump shot from 20 ft,78,100
4,5:05.0,Defensive rebound by M. Morris,,78,100
4,4:56.0,J. Tatum makes 2-pt jump shot from 17 ft (assist by A. Horford),,80,100
4,4:29.0,,G. Hill makes 3-pt jump shot from 25 ft (assist by N. Mirotić),80,103
4,4:13.0,Turnover by A. Horford (bad pass; steal by K. Middleton),,80,103
4,4:04.0,,K. Middleton misses 2-pt jump shot from 9 ft,80,103
4,4:03.0,,Offensive rebound by G. Hill,80,103
4,4:03.0,,G. Hill makes 2-pt layup at rim,80,105
4,4:01.0,Personal take foul by G. Hill (drawn by T. Rozier),,80,105
4,4:01.0,S. Ojeleye enters the game for G. Hayward,,80,105
4,4:01.0,D. Theis enters the game for A. Horford,,80,105
4,4:01.0,B. Wanamaker enters the game for M. Morris,,80,105
4,4:01.0,G. Yabusele enters the game for J. Tatum,,80,105
4,4:01.0,,M. Brogdon enters the game for G. Hill,80,105
4,4:01.0,,S. Brown enters the game for K. Middleton,80,105
4,4:01.0,,T. Frazier enters the game for N. Mirotić,80,105
4,3:37.0,D. Theis misses 2-pt jump shot from 14 ft,,80,105
4,3:33.0,,Defensive rebound by E. İlyasova,80,105
4,3:23.0,,S. Brown misses 3-pt jump shot from 26 ft,80,105
4,3:20.0,Defensive rebound by T. Rozier,,80,105
4,3:14.0,T. Rozier makes 2-pt layup at rim,,82,105
4,2:56.0,,E. İlyasova misses 3-pt jump shot from 27 ft,82,105
4,2:54.0,Defensive rebound by T. Rozier,,82,105
4,2:47.0,T. Rozier misses 3-pt jump shot from 28 ft,,82,105
4,2:43.0,Offensive rebound by G. Yabusele,,82,105
4,2:42.0,G. Yabusele misses 2-pt layup from 2 ft (block by M. Brogdon),,82,105
4,2:42.0,,Defensive rebound by M. Brogdon,82,105
4,2:37.0,,M. Brogdon misses 2-pt layup from 1 ft,82,105
4,2:34.0,Defensive rebound by D. Theis,,82,105
4,2:21.0,D. Theis misses 3-pt jump shot from 24 ft,,82,105
4,2:17.0,,Defensive rebound by P. Connaughton,82,105
4,2:06.0,,T. Frazier makes 3-pt jump shot from 27 ft (assist by M. Brogdon),82,108
4,1:51.0,Shooting foul by E. İlyasova (drawn by G. Yabusele),,82,108
4,1:51.0,G. Yabusele misses free throw 1 of 2,,82,108
4,1:51.0,Offensive rebound by Team,,82,108
4,1:51.0,,T. Snell enters the game for E. İlyasova,82,108
4,1:51.0,G. Yabusele misses free throw 2 of 2,,82,108
4,1:48.0,,Defensive rebound by P. Connaughton,82,108
4,1:38.0,,M. Brogdon misses 3-pt jump shot from 27 ft,82,108
4,1:35.0,Defensive rebound by B. Wanamaker,,82,108
4,1:34.0,D. Theis makes 2-pt dunk from 1 ft (assist by B. Wanamaker),,84,108
4,1:22.0,,Shooting foul by G. Yabusele (drawn by M. Brogdon),84,108
4,1:22.0,,M. Brogdon misses free throw 1 of 2,84,108
4,1:22.0,,Offensive rebound by Team,84,108
4,1:22.0,,M. Brogdon makes free throw 2 of 2,84,109
4,1:16.0,Personal foul by T. Snell (drawn by G. Yabusele),,84,109
4,1:16.0,G. Yabusele makes free throw 1 of 2,,85,109
4,1:16.0,G. Yabusele makes free throw 2 of 2,,86,109
4,1:04.0,,P. Connaughton makes 2-pt dunk from 1 ft (assist by T. Frazier),86,111
4,0:58.0,Shooting foul by M. Brogdon (drawn by B. Wanamaker),,86,111
4,0:58.0,B. Wanamaker makes free throw 1 of 2,,87,111
4,0:58.0,B. Wanamaker misses free throw 2 of 2,,87,111
4,0:56.0,,Defensive rebound by P. Connaughton,87,111
4,0:53.0,,M. Brogdon makes 2-pt layup from 2 ft (assist by T. Frazier),87,113
4,0:49.0,T. Rozier misses 3-pt jump shot from 31 ft,,87,113
4,0:46.0,Offensive rebound by S. Ojeleye,,87,113
4,0:46.0,D. Theis makes 2-pt dunk from 1 ft (assist by S. Ojeleye),,89,113
4,0:37.0,,T. Frazier makes 3-pt jump shot from 27 ft (assist by M. Brogdon),89,116
4,0:29.0,B. Wanamaker makes 2-pt layup at rim,,91,116
4,0:05.0,,Turnover by Team (shot clock),91,116
4,0:00.0,T. Rozier misses 3-pt jump shot from 35 ft,,91,116
4,0:00.0,Offensive rebound by Team,,91,116
