QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
4,8:16.0,T. Pinson misses 3-pt jump shot from 28 ft,,94,123
4,8:16.0,,Defensive rebound by Team,94,123
4,8:16.0,Loose ball foul by R. Kurucs (drawn by J. Bolden),,94,123
4,8:08.0,,Personal foul by D. Musa (drawn by F. Korkmaz),94,123
4,7:57.0,,Turnover by J. Simmons (lost ball; steal by D. Musa),94,123
4,7:53.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,94,123
4,7:50.0,,Defensive rebound by G. Monroe,94,123
4,7:47.0,,T. McConnell makes 2-pt jump shot from 13 ft,94,125
4,7:32.0,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,,94,125
4,7:32.0,Offensive rebound by R. Kurucs,,94,125
4,7:24.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,94,125
4,7:21.0,Offensive rebound by S. Napier,,94,125
4,7:20.0,S. Napier misses 2-pt layup from 3 ft (block by F. Korkmaz),,94,125
4,7:16.0,,Defensive rebound by G. Monroe,94,125
4,7:08.0,,J. Simmons misses 3-pt jump shot from 27 ft,94,125
4,7:06.0,Defensive rebound by T. Pinson,,94,125
4,7:03.0,T. Pinson makes 3-pt jump shot from 25 ft,,97,125
4,6:50.0,,Personal foul by D. Musa (drawn by F. Korkmaz),97,125
4,6:45.0,,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by J. Simmons),97,128
4,6:30.0,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by T. Pinson),,99,128
4,6:18.0,,T. McConnell makes 2-pt jump shot from 15 ft,99,130
4,6:06.0,T. Pinson misses 2-pt layup from 4 ft,,99,130
4,6:02.0,,Defensive rebound by J. Simmons,99,130
4,6:02.0,,Shooting foul by S. Napier (drawn by J. Simmons),99,130
4,6:02.0,,J. Simmons misses free throw 1 of 2,99,130
4,6:02.0,,Offensive rebound by Team,99,130
4,6:02.0,,J. Simmons makes free throw 2 of 2,99,131
4,5:55.0,Shooting foul by J. Simmons (drawn by S. Napier),,99,131
4,5:55.0,S. Napier misses free throw 1 of 3,,99,131
4,5:55.0,Offensive rebound by Team,,99,131
4,5:55.0,S. Napier makes free throw 2 of 3,,100,131
4,5:55.0,T. Graham enters the game for R. Kurucs,,100,131
4,5:55.0,S. Napier makes free throw 3 of 3,,101,131
4,5:42.0,,G. Monroe misses 3-pt jump shot from 26 ft,101,131
4,5:39.0,Defensive rebound by S. Napier,,101,131
4,5:25.0,S. Napier makes 2-pt layup from 2 ft,,103,131
4,5:25.0,Shooting foul by T. McConnell (drawn by S. Napier),,103,131
4,5:25.0,S. Napier makes free throw 1 of 1,,104,131
4,5:15.0,,T. McConnell misses 2-pt layup from 4 ft,104,131
4,5:13.0,Defensive rebound by R. Hollis-Jefferson,,104,131
4,5:04.0,S. Napier makes 3-pt jump shot from 27 ft,,107,131
4,4:52.0,,Offensive foul by J. Bolden (drawn by T. Pinson),107,131
4,4:52.0,,Turnover by J. Bolden (offensive foul),107,131
4,4:43.0,Shooting foul by J. Bolden (drawn by T. Graham),,107,131
4,4:43.0,T. Graham misses free throw 1 of 2,,107,131
4,4:43.0,Offensive rebound by Team,,107,131
4,4:43.0,T. Graham misses free throw 2 of 2,,107,131
4,4:40.0,,Defensive rebound by J. Bolden,107,131
4,4:26.0,,F. Korkmaz makes 2-pt jump shot from 15 ft (assist by G. Monroe),107,133
4,4:14.0,D. Musa makes 2-pt layup from 1 ft,,109,133
4,4:01.0,,Personal foul by D. Musa (drawn by F. Korkmaz),109,133
4,4:01.0,,F. Korkmaz makes free throw 1 of 2,109,134
4,4:01.0,,F. Korkmaz makes free throw 2 of 2,109,135
4,3:49.0,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by T. Pinson),,111,135
4,3:39.0,,F. Korkmaz misses 3-pt jump shot from 23 ft,111,135
4,3:36.0,Defensive rebound by T. Graham,,111,135
4,3:33.0,D. Musa makes 2-pt layup from 2 ft (assist by T. Pinson),,113,135
4,3:12.0,,Turnover by J. Simmons (lost ball; steal by T. Pinson),113,135
4,3:05.0,Turnover by D. Musa (bad pass; steal by G. Monroe),,113,135
4,2:53.0,,G. Monroe makes 2-pt layup from 1 ft,113,137
4,2:40.0,T. Pinson makes 3-pt jump shot from 27 ft,,116,137
4,2:21.0,,T. McConnell makes 2-pt jump shot from 12 ft,116,139
4,2:10.0,S. Napier makes 2-pt jump shot from 18 ft,,118,139
4,1:52.0,,Shooting foul by T. Graham (drawn by J. Bolden),118,139
4,1:52.0,Brooklyn full timeout,,118,139
4,1:52.0,,J. Bolden makes free throw 1 of 2,118,140
4,1:52.0,,J. Bolden misses free throw 2 of 2,118,140
4,1:50.0,Defensive rebound by R. Hollis-Jefferson,,118,140
4,1:40.0,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by S. Napier),,120,140
4,1:17.0,,T. McConnell makes 2-pt jump shot from 18 ft,120,142
4,1:07.0,Turnover by D. Musa (bad pass; steal by G. Monroe),,120,142
4,0:58.0,,J. Simmons misses 3-pt jump shot from 26 ft,120,142
4,0:52.0,Defensive rebound by R. Hollis-Jefferson,,120,142
4,0:50.0,Turnover by R. Hollis-Jefferson (lost ball; steal by T. McConnell),,120,142
4,0:30.0,,G. Monroe makes 3-pt jump shot from 26 ft (assist by J. Simmons),120,145
4,0:10.0,T. Pinson makes 3-pt jump shot from 27 ft,,123,145
