QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
4,4:31.0,,D. Bertāns enters the game for J. Poeltl,84,96
4,4:31.0,M. Plumlee misses free throw 2 of 2,,84,96
4,4:29.0,,Defensive rebound by D. Bertāns,84,96
4,4:09.0,,D. DeRozan makes 3-pt jump shot from 23 ft (assist by D. White),84,99
4,3:55.0,M. Morris misses 2-pt jump shot from 10 ft,,84,99
4,3:54.0,Offensive rebound by Team,,84,99
4,3:54.0,,Loose ball foul by D. Bertāns (drawn by M. Morris),84,99
4,3:47.0,J. Hernangómez misses 2-pt jump shot from 7 ft,,84,99
4,3:44.0,,Defensive rebound by D. Bertāns,84,99
4,3:28.0,,D. White makes 3-pt jump shot from 25 ft (assist by L. Aldridge),84,102
4,3:10.0,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by T. Craig),,87,102
4,3:10.0,B. Goodwin enters the game for M. Morris,,87,102
4,3:10.0,T. Welsh enters the game for M. Plumlee,,87,102
4,3:10.0,,C. Metu enters the game for L. Aldridge,87,102
4,2:49.0,,D. White misses 2-pt layup at rim,87,102
4,2:46.0,Defensive rebound by J. Hernangómez,,87,102
4,2:37.0,B. Goodwin makes 3-pt jump shot from 26 ft (assist by M. Beasley),,90,102
4,2:29.0,,Personal foul by T. Craig (drawn by D. DeRozan),90,102
4,2:29.0,T. Lydon enters the game for J. Hernangómez,,90,102
4,2:13.0,,B. Forbes misses 3-pt jump shot from 26 ft,90,102
4,2:07.0,Defensive rebound by T. Lydon,,90,102
4,2:02.0,T. Craig makes 2-pt layup at rim,,92,102
4,2:02.0,,San Antonio full timeout,92,102
4,2:02.0,,L. Aldridge enters the game for C. Metu,92,102
4,1:42.0,,L. Aldridge misses 2-pt jump shot from 10 ft,92,102
4,1:39.0,Defensive rebound by T. Lydon,,92,102
4,1:34.0,Shooting foul by L. Aldridge (drawn by B. Goodwin),,92,102
4,1:34.0,B. Goodwin makes free throw 1 of 2,,93,102
4,1:34.0,B. Goodwin makes free throw 2 of 2,,94,102
4,1:18.0,,Shooting foul by T. Craig (drawn by D. DeRozan),94,102
4,1:18.0,,D. DeRozan makes free throw 1 of 2,94,103
4,1:18.0,,D. DeRozan makes free throw 2 of 2,94,104
4,1:08.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by T. Lydon),,97,104
4,0:52.0,,Personal foul by B. Goodwin (drawn by D. DeRozan),97,104
4,0:52.0,,D. DeRozan makes free throw 1 of 2,97,105
4,0:52.0,,D. DeRozan makes free throw 2 of 2,97,106
4,0:44.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by B. Goodwin),,100,106
4,0:41.0,,Personal take foul by M. Beasley (drawn by D. White),100,106
4,0:41.0,,D. White makes free throw 1 of 2,100,107
4,0:41.0,,D. White makes free throw 2 of 2,100,108
4,0:41.0,Denver full timeout,,100,108
4,0:40.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by B. Goodwin),,103,108
4,0:36.0,,Personal foul by B. Goodwin (drawn by D. DeRozan),103,108
4,0:36.0,,D. DeRozan makes free throw 1 of 2,103,109
4,0:36.0,,D. DeRozan misses free throw 2 of 2,103,109
4,0:34.0,Defensive rebound by T. Craig,,103,109
4,0:29.0,M. Beasley misses 3-pt jump shot from 26 ft (block by D. White),,103,109
4,0:28.0,,Defensive rebound by D. DeRozan,103,109
4,0:28.0,,Personal foul by T. Lydon (drawn by D. DeRozan),103,109
4,0:28.0,,D. DeRozan makes free throw 1 of 2,103,110
4,0:28.0,,M. Belinelli enters the game for L. Aldridge,103,110
4,0:28.0,,D. DeRozan makes free throw 2 of 2,103,111
4,0:20.0,B. Goodwin misses 2-pt layup from 4 ft,,103,111
4,0:17.0,,Defensive rebound by D. Bertāns,103,111
