QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
4,3:54.0,S. Ibaka misses 2-pt hook shot from 7 ft,,88,110
4,3:52.0,,Defensive rebound by T. McConnell,88,110
4,3:43.0,,J. Simmons misses 2-pt jump shot from 13 ft,88,110
4,3:41.0,Defensive rebound by J. Meeks,,88,110
4,3:34.0,J. Meeks makes 2-pt jump shot from 9 ft,,90,110
4,3:18.0,,J. Ennis makes 2-pt jump shot from 7 ft (assist by J. Bolden),90,112
4,2:59.0,S. Ibaka misses 2-pt jump shot from 19 ft,,90,112
4,2:57.0,,Defensive rebound by J. Ennis,90,112
4,2:51.0,,Philadelphia full timeout,90,112
4,2:51.0,E. Moreland enters the game for S. Ibaka,,90,112
4,2:51.0,,B. Marjanović enters the game for J. Ennis,90,112
4,2:36.0,,J. Simmons misses 2-pt layup from 2 ft,90,112
4,2:32.0,Defensive rebound by E. Moreland,,90,112
4,2:24.0,F. VanVleet misses 2-pt jump shot from 17 ft,,90,112
4,2:20.0,,Defensive rebound by B. Marjanović,90,112
4,2:03.0,,A. Johnson makes 2-pt layup from 2 ft (assist by B. Marjanović),90,114
4,1:36.0,N. Powell misses 3-pt jump shot from 27 ft,,90,114
4,1:30.0,Offensive rebound by F. VanVleet,,90,114
4,1:28.0,F. VanVleet misses 3-pt jump shot from 28 ft,,90,114
4,1:27.0,,Defensive rebound by Team,90,114
4,1:27.0,M. Miller enters the game for F. VanVleet,,90,114
4,1:17.0,,A. Johnson makes 2-pt layup from 3 ft,90,116
4,1:06.0,J. Meeks makes 2-pt jump shot from 16 ft (assist by N. Powell),,92,116
4,0:54.0,,T. McConnell misses 2-pt jump shot from 12 ft,92,116
4,0:52.0,Defensive rebound by M. Miller,,92,116
4,0:45.0,J. Meeks misses 3-pt jump shot from 27 ft,,92,116
4,0:41.0,,Defensive rebound by Team,92,116
4,0:31.0,,Turnover by A. Johnson (bad pass; steal by J. Meeks),92,116
4,0:22.0,N. Powell makes 3-pt jump shot from 26 ft,,95,116
