QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
4,3:48.0,K. Irving misses 2-pt layup from 3 ft,,103,84
4,3:48.0,Offensive rebound by J. Brown,,103,84
4,3:47.0,Turnover by Team (shot clock),,103,84
4,3:39.0,,N. Mirotić misses 2-pt layup from 3 ft (block by J. Tatum),103,84
4,3:35.0,Defensive rebound by K. Irving,,103,84
4,3:32.0,Personal foul by N. Mirotić (drawn by K. Irving),,103,84
4,3:23.0,J. Brown makes 3-pt jump shot from 26 ft (assist by K. Irving),,106,84
4,3:23.0,,Milwaukee full timeout,106,84
4,3:23.0,T. Rozier enters the game for K. Irving,,106,84
4,3:23.0,D. Theis enters the game for J. Tatum,,106,84
4,3:23.0,,T. Frazier enters the game for G. Antetokounmpo,106,84
4,3:23.0,,E. İlyasova enters the game for G. Hill,106,84
4,3:23.0,,T. Snell enters the game for K. Middleton,106,84
4,3:23.0,,D. Wilson enters the game for N. Mirotić,106,84
4,3:04.0,,D. Wilson misses 2-pt jump shot from 13 ft,106,84
4,3:01.0,Defensive rebound by T. Rozier,,106,84
4,2:53.0,T. Rozier makes 2-pt jump shot from 15 ft,,108,84
4,2:47.0,,Personal foul by T. Rozier (drawn by T. Frazier),108,84
4,2:47.0,B. Wanamaker enters the game for G. Hayward,,108,84
4,2:47.0,G. Yabusele enters the game for T. Rozier,,108,84
4,2:38.0,,P. Connaughton misses 3-pt jump shot from 27 ft,108,84
4,2:35.0,Defensive rebound by G. Yabusele,,108,84
4,2:24.0,D. Theis makes 2-pt jump shot from 16 ft (assist by B. Wanamaker),,110,84
4,2:05.0,,E. İlyasova makes 2-pt jump shot from 12 ft (assist by T. Frazier),110,86
4,1:48.0,Turnover by B. Wanamaker (lost ball; steal by T. Snell),,110,86
4,1:48.0,,Personal foul by D. Theis (drawn by T. Frazier),110,86
4,1:29.0,,E. İlyasova misses 3-pt jump shot from 26 ft,110,86
4,1:29.0,,Offensive rebound by Team,110,86
4,1:29.0,R. Williams enters the game for J. Brown,,110,86
4,1:23.0,,P. Connaughton misses 3-pt jump shot from 28 ft,110,86
4,1:20.0,Defensive rebound by R. Williams,,110,86
4,1:15.0,B. Wanamaker misses 2-pt jump shot from 19 ft,,110,86
4,1:11.0,,Defensive rebound by T. Frazier,110,86
4,1:09.0,,D. Wilson makes 2-pt layup from 2 ft (assist by T. Frazier),110,88
4,1:00.0,Personal foul by T. Frazier (drawn by B. Wanamaker),,110,88
4,0:51.0,Turnover by D. Theis (bad pass; steal by T. Frazier),,110,88
4,0:48.0,,T. Frazier makes 2-pt layup from 1 ft,110,90
4,0:41.0,S. Ojeleye makes 2-pt layup from 1 ft,,112,90
4,0:26.0,,E. İlyasova misses 2-pt layup from 2 ft (block by D. Theis),112,90
4,0:22.0,Defensive rebound by R. Williams,,112,90
4,0:02.0,Turnover by Team (shot clock),,112,90
