QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
4,0:30.0,Portland full timeout,,110,114
4,0:30.0,J. Layman enters the game for J. Nurkić,,110,114
4,0:30.0,,M. Plumlee enters the game for N. Jokić,110,114
4,0:27.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by E. Turner),,113,114
4,0:27.0,,Denver full timeout,113,114
4,0:27.0,,N. Jokić enters the game for T. Craig,113,114
4,0:27.0,,M. Morris enters the game for M. Plumlee,113,114
4,0:05.0,,J. Murray misses 2-pt jump shot from 14 ft,113,114
4,0:03.0,,Offensive rebound by Team,113,114
4,0:03.0,,Personal foul by C. McCollum (drawn by J. Murray),113,114
4,0:03.0,,J. Murray makes free throw 1 of 2,113,115
4,0:03.0,J. Nurkić enters the game for J. Layman,,113,115
4,0:03.0,,J. Murray makes free throw 2 of 2,113,116
4,0:03.0,Portland full timeout,,113,116
4,0:03.0,J. Layman enters the game for A. Aminu,,113,116
4,0:03.0,,T. Craig enters the game for N. Jokić,113,116
4,0:03.0,,M. Plumlee enters the game for M. Morris,113,116
4,0:00.0,D. Lillard misses 3-pt jump shot from 33 ft,,113,116
4,0:00.0,Offensive rebound by Team,,113,116
