QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
4,5:20.0,,N. Jokić makes free throw 2 of 2,88,81
4,5:02.0,Personal foul by G. Harris (drawn by D. Lillard),,88,81
4,4:50.0,A. Aminu misses 2-pt jump shot from 20 ft,,88,81
4,4:46.0,,Defensive rebound by N. Jokić,88,81
4,4:33.0,,G. Harris misses 3-pt jump shot from 27 ft,88,81
4,4:29.0,,Offensive rebound by P. Millsap,88,81
4,4:18.0,,N. Jokić misses 2-pt hook shot from 2 ft,88,81
4,4:15.0,,Offensive rebound by N. Jokić,88,81
4,4:15.0,,N. Jokić misses 2-pt layup from 1 ft,88,81
4,4:13.0,Defensive rebound by E. Freedom,,88,81
4,4:07.0,Portland full timeout,,88,81
4,4:01.0,D. Lillard misses 3-pt jump shot from 26 ft,,88,81
4,3:58.0,Offensive rebound by C. McCollum,,88,81
4,3:57.0,C. McCollum makes 3-pt jump shot from 25 ft,,91,81
4,3:43.0,,J. Murray makes 3-pt jump shot from 25 ft,91,84
4,3:28.0,Turnover by D. Lillard (lost ball; steal by P. Millsap),,91,84
4,3:28.0,,Personal foul by D. Lillard (drawn by P. Millsap),91,84
4,3:28.0,,Denver full timeout,91,84
4,3:13.0,,G. Harris misses 2-pt layup from 3 ft,91,84
4,3:13.0,,Offensive rebound by Team,91,84
4,3:08.0,,M. Beasley misses 2-pt jump shot from 19 ft,91,84
4,3:05.0,Defensive rebound by A. Aminu,,91,84
4,3:04.0,Portland full timeout,,91,84
4,2:55.0,C. McCollum misses 2-pt layup from 3 ft (block by P. Millsap),,91,84
4,2:52.0,,Defensive rebound by P. Millsap,91,84
4,2:50.0,,J. Murray misses 3-pt jump shot from 26 ft,91,84
4,2:46.0,,Offensive rebound by J. Murray,91,84
4,2:39.0,,P. Millsap misses 3-pt jump shot from 25 ft,91,84
4,2:36.0,,Offensive rebound by M. Beasley,91,84
4,2:36.0,,Shooting foul by E. Freedom (drawn by M. Beasley),91,84
4,2:36.0,,M. Beasley misses free throw 1 of 2,91,84
4,2:36.0,,Offensive rebound by Team,91,84
4,2:36.0,,M. Beasley misses free throw 2 of 2,91,84
4,2:33.0,,Offensive rebound by Team,91,84
4,2:27.0,,J. Murray misses 2-pt jump shot from 14 ft,91,84
4,2:23.0,Defensive rebound by D. Lillard,,91,84
4,2:02.0,R. Hood makes 3-pt jump shot from 22 ft (assist by D. Lillard),,94,84
4,1:48.0,,P. Millsap misses 2-pt layup from 2 ft,94,84
4,1:46.0,,Offensive rebound by P. Millsap,94,84
4,1:46.0,,P. Millsap makes 2-pt layup from 1 ft,94,86
4,1:28.0,C. McCollum misses 2-pt jump shot from 23 ft,,94,86
4,1:24.0,,Defensive rebound by N. Jokić,94,86
4,1:18.0,,J. Murray makes 2-pt layup from 1 ft (assist by M. Beasley),94,88
4,0:55.0,A. Aminu misses 2-pt layup from 4 ft,,94,88
4,0:53.0,Offensive rebound by Team,,94,88
4,0:53.0,,T. Craig enters the game for J. Murray,94,88
4,0:43.0,Personal foul by M. Beasley (drawn by D. Lillard),,94,88
4,0:43.0,D. Lillard misses free throw 1 of 2,,94,88
4,0:43.0,Offensive rebound by Team,,94,88
4,0:43.0,D. Lillard makes free throw 2 of 2,,95,88
4,0:43.0,,Denver full timeout,95,88
4,0:43.0,Technical foul by E. Freedom,,95,88
4,0:43.0,,Technical foul by J. Murray,95,88
4,0:43.0,,M. Morris enters the game for T. Craig,95,88
4,0:34.0,,N. Jokić makes 2-pt layup from 2 ft (assist by M. Morris),95,90
4,0:34.0,Turnover by E. Freedom (bad pass),,95,90
4,0:27.0,,N. Jokić misses 3-pt jump shot from 25 ft,95,90
4,0:24.0,Defensive rebound by Team,,95,90
4,0:24.0,Portland full timeout,,95,90
4,0:24.0,S. Curry enters the game for E. Freedom,,95,90
4,0:24.0,,T. Craig enters the game for N. Jokić,95,90
4,0:24.0,,M. Plumlee enters the game for M. Morris,95,90
4,0:17.0,Personal take foul by M. Plumlee (drawn by R. Hood),,95,90
4,0:17.0,R. Hood makes free throw 1 of 2,,96,90
4,0:17.0,E. Turner enters the game for S. Curry,,96,90
4,0:17.0,R. Hood makes free throw 2 of 2,,97,90
4,0:17.0,,Denver full timeout,97,90
4,0:17.0,,N. Jokić enters the game for T. Craig,97,90
4,0:17.0,,M. Morris enters the game for M. Plumlee,97,90
4,0:16.0,,M. Beasley misses 3-pt jump shot from 26 ft,97,90
4,0:13.0,Defensive rebound by Team,,97,90
