QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
4,6:44.0,S. Curry makes 2-pt layup from 2 ft,,84,105
4,6:22.0,,T. Craig makes 3-pt jump shot from 22 ft (assist by W. Barton),84,108
4,6:07.0,S. Curry misses 3-pt jump shot from 26 ft,,84,108
4,6:04.0,,Defensive rebound by G. Harris,84,108
4,5:49.0,,G. Harris makes 2-pt layup from 2 ft (assist by J. Murray),84,110
4,5:38.0,Z. Collins misses 3-pt jump shot from 25 ft,,84,110
4,5:37.0,Offensive rebound by R. Hood,,84,110
4,5:33.0,R. Hood makes 2-pt layup from 2 ft,,86,110
4,5:18.0,,W. Barton misses 3-pt jump shot from 26 ft,86,110
4,5:14.0,Defensive rebound by M. Leonard,,86,110
4,5:11.0,Z. Collins makes 2-pt dunk from 1 ft (assist by E. Turner),,88,110
4,5:11.0,,Denver full timeout,88,110
4,5:11.0,S. Labissière enters the game for Z. Collins,,88,110
4,5:11.0,J. Layman enters the game for R. Hood,,88,110
4,5:11.0,A. Simons enters the game for E. Turner,,88,110
4,4:50.0,,W. Barton makes 2-pt dunk from 1 ft (assist by N. Jokić),88,112
4,4:25.0,A. Simons misses 3-pt jump shot from 24 ft,,88,112
4,4:22.0,Offensive rebound by J. Layman,,88,112
4,4:18.0,S. Curry makes 2-pt layup from 2 ft,,90,112
4,3:50.0,,G. Harris misses 2-pt layup from 3 ft,90,112
4,3:50.0,Defensive rebound by Team,,90,112
4,3:50.0,,Loose ball foul by N. Jokić (drawn by M. Leonard),90,112
4,3:50.0,,M. Plumlee enters the game for N. Jokić,90,112
4,3:50.0,M. Leonard misses free throw 1 of 2,,90,112
4,3:50.0,Offensive rebound by Team,,90,112
4,3:50.0,M. Leonard misses free throw 2 of 2,,90,112
4,3:48.0,,Defensive rebound by G. Harris,90,112
4,3:32.0,,J. Murray misses 2-pt jump shot from 16 ft,90,112
4,3:31.0,,Offensive rebound by Team,90,112
4,3:31.0,,M. Beasley enters the game for G. Harris,90,112
4,3:22.0,,M. Beasley misses 3-pt jump shot from 23 ft,90,112
4,3:18.0,Defensive rebound by M. Leonard,,90,112
4,3:10.0,Personal foul by J. Murray (drawn by J. Layman),,90,112
4,3:10.0,J. Layman makes free throw 1 of 2,,91,112
4,3:10.0,J. Layman misses free throw 2 of 2,,91,112
4,3:08.0,,Defensive rebound by T. Craig,91,112
4,2:52.0,,Personal foul by M. Leonard (drawn by W. Barton),91,112
4,2:52.0,,W. Barton makes free throw 1 of 2,91,113
4,2:52.0,,M. Morris enters the game for J. Murray,91,113
4,2:52.0,,W. Barton makes free throw 2 of 2,91,114
4,2:38.0,J. Layman misses 2-pt layup from 3 ft,,91,114
4,2:36.0,,Defensive rebound by M. Plumlee,91,114
4,2:34.0,,Turnover by M. Plumlee (bad pass; steal by A. Simons),91,114
4,2:29.0,M. Leonard misses 2-pt layup from 3 ft (block by M. Plumlee),,91,114
4,2:29.0,Offensive rebound by Team,,91,114
4,2:29.0,,J. Hernangómez enters the game for W. Barton,91,114
4,2:29.0,,T. Lyles enters the game for T. Craig,91,114
4,2:21.0,Personal foul by M. Beasley (drawn by A. Simons),,91,114
4,2:21.0,A. Simons makes free throw 1 of 2,,92,114
4,2:21.0,A. Simons makes free throw 2 of 2,,93,114
4,2:08.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by M. Plumlee),93,117
4,1:55.0,S. Labissière makes 2-pt hook shot from 4 ft,,95,117
4,1:55.0,Shooting foul by M. Plumlee (drawn by S. Labissière),,95,117
4,1:55.0,S. Labissière misses free throw 1 of 1,,95,117
4,1:53.0,,Defensive rebound by M. Plumlee,95,117
4,1:30.0,,J. Hernangómez makes 3-pt jump shot from 22 ft (assist by M. Plumlee),95,120
4,1:18.0,S. Labissière misses 3-pt jump shot from 25 ft,,95,120
4,1:16.0,,Defensive rebound by M. Plumlee,95,120
4,1:09.0,,J. Hernangómez misses 3-pt jump shot from 28 ft,95,120
4,1:05.0,Defensive rebound by M. Leonard,,95,120
4,0:55.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by S. Curry),,98,120
4,0:49.0,,M. Morris makes 2-pt jump shot from 15 ft,98,122
4,0:43.0,A. Simons misses 3-pt jump shot from 27 ft,,98,122
4,0:40.0,,Defensive rebound by M. Beasley,98,122
4,0:18.0,,M. Morris makes 2-pt layup from 5 ft,98,124
4,0:14.0,J. Layman misses 3-pt jump shot from 25 ft,,98,124
4,0:09.0,Offensive rebound by M. Leonard,,98,124
4,0:07.0,S. Curry misses 3-pt jump shot from 28 ft,,98,124
4,0:07.0,,Defensive rebound by M. Plumlee,98,124
