QUARTER,TIME_REMAINING,HOUSTON_ACTION,GOLDEN STATE_ACTION,HOUSTON_SCORE,GOLDEN STATE_SCORE
4,1:28.0,C. Capela enters the game for G. Green,,99,108
4,1:28.0,C. Paul makes free throw 2 of 2,,100,108
4,1:20.0,,Turnover by K. Durant (bad pass),100,108
4,1:20.0,,Loose ball foul by A. Iguodala (drawn by P. Tucker),100,108
4,1:20.0,P. Tucker makes free throw 1 of 2,,101,108
4,1:20.0,P. Tucker makes free throw 2 of 2,,102,108
4,0:58.0,,S. Curry misses 3-pt jump shot from 26 ft,102,108
4,0:56.0,Defensive rebound by P. Tucker,,102,108
4,0:50.0,C. Paul misses 3-pt jump shot from 29 ft,,102,108
4,0:48.0,,Defensive rebound by K. Thompson,102,108
4,0:41.0,,Personal take foul by C. Capela (drawn by S. Curry),102,108
4,0:41.0,A. Rivers enters the game for C. Capela,,102,108
4,0:41.0,,S. Curry makes free throw 1 of 2,102,109
4,0:41.0,,S. Curry makes free throw 2 of 2,102,110
4,0:31.0,J. Harden misses 2-pt layup from 8 ft,,102,110
4,0:30.0,Offensive rebound by C. Paul,,102,110
4,0:23.0,C. Paul misses 3-pt jump shot from 23 ft,,102,110
4,0:22.0,,Defensive rebound by D. Green,102,110
4,0:22.0,,Personal take foul by A. Rivers (drawn by K. Durant),102,110
4,0:22.0,,K. Durant makes free throw 1 of 2,102,111
4,0:22.0,,K. Durant makes free throw 2 of 2,102,112
4,0:14.0,C. Paul makes 2-pt layup from 2 ft,,104,112
4,0:11.0,,Personal take foul by A. Rivers (drawn by K. Durant),104,112
4,0:11.0,,K. Durant makes free throw 1 of 2,104,113
4,0:11.0,,K. Durant misses free throw 2 of 2,104,113
4,0:09.0,Defensive rebound by P. Tucker,,104,113
4,0:05.0,A. Rivers makes 3-pt jump shot from 29 ft (assist by P. Tucker),,107,113
4,0:04.0,,Turnover by S. Curry (out of bounds lost ball),107,113
4,0:03.0,J. Harden makes 2-pt dunk from 2 ft (assist by C. Paul),,109,113
4,0:03.0,,Golden State full timeout,109,113
4,0:02.0,,Personal take foul by J. Harden (drawn by K. Durant),109,113
4,0:02.0,,K. Durant makes free throw 1 of 2,109,114
4,0:02.0,,K. Durant makes free throw 2 of 2,109,115
