QUARTER,TIME_REMAINING,HOUSTON_ACTION,GOLDEN STATE_ACTION,HOUSTON_SCORE,GOLDEN STATE_SCORE
4,1:17.0,C. Paul misses 2-pt layup from 3 ft (block by K. Looney),,93,99
4,1:16.0,Offensive rebound by Team,,93,99
4,1:14.0,Personal foul by D. Green (drawn by E. Gordon),,93,99
4,1:14.0,,S. Livingston enters the game for D. Green,93,99
4,1:14.0,E. Gordon makes free throw 1 of 2,,94,99
4,1:14.0,E. Gordon makes free throw 2 of 2,,95,99
4,0:53.0,,S. Curry misses 2-pt jump shot from 16 ft,95,99
4,0:52.0,,Offensive rebound by S. Curry,95,99
4,0:52.0,,Shooting foul by C. Paul (drawn by S. Curry),95,99
4,0:52.0,,S. Curry makes free throw 1 of 2,95,100
4,0:52.0,,S. Curry makes free throw 2 of 2,95,101
4,0:40.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,97,101
4,0:39.0,,Golden State full timeout,97,101
4,0:39.0,,Golden State full timeout,97,101
4,0:27.0,,Personal foul by E. Gordon (drawn by A. Iguodala),97,101
4,0:27.0,,A. Iguodala misses free throw 1 of 2,97,101
4,0:27.0,,Offensive rebound by Team,97,101
4,0:27.0,,A. Iguodala makes free throw 2 of 2,97,102
4,0:18.0,J. Harden makes 2-pt layup from 2 ft,,99,102
4,0:04.0,,K. Thompson makes 2-pt layup from 3 ft (assist by K. Looney),99,104
4,0:04.0,Houston full timeout,,99,104
4,0:04.0,I. Shumpert enters the game for C. Capela,,99,104
4,0:02.0,C. Paul misses 3-pt jump shot from 33 ft,,99,104
4,0:00.0,Offensive rebound by Team,,99,104
