QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,HOUSTON_ACTION,GOLDEN STATE_SCORE,HOUSTON_SCORE
4,2:54.0,D. Jones makes free throw 1 of 2,,77,101
4,2:54.0,D. Jones makes free throw 2 of 2,,78,101
4,2:39.0,,G. Green misses 3-pt jump shot from 25 ft,78,101
4,2:36.0,,Offensive rebound by G. Clark,78,101
4,2:23.0,,Turnover by Team (shot clock),78,101
4,2:16.0,Personal foul by M. Chriss (drawn by D. Jones),,78,101
4,2:16.0,D. Jones misses free throw 1 of 2,,78,101
4,2:16.0,Offensive rebound by Team,,78,101
4,2:16.0,D. Jones makes free throw 2 of 2,,79,101
4,2:06.0,,G. Green makes 2-pt jump shot from 3 ft,79,103
4,1:53.0,D. Jones makes 2-pt layup from 3 ft (assist by J. Bell),,81,103
4,1:30.0,,Shooting foul by J. Bell (drawn by M. Carter-Williams),81,103
4,1:30.0,,M. Carter-Williams makes free throw 1 of 2,81,104
4,1:30.0,,M. Carter-Williams misses free throw 2 of 2,81,104
4,1:30.0,Defensive rebound by J. Bell,,81,104
4,1:12.0,A. McKinnie makes 2-pt jump shot from 12 ft,,83,104
4,0:53.0,,G. Green misses 2-pt jump shot from 18 ft,83,104
4,0:52.0,Defensive rebound by A. McKinnie,,83,104
4,0:45.0,Q. Cook makes 3-pt jump shot from 25 ft,,86,104
4,0:36.0,,V. Edwards misses 3-pt jump shot from 24 ft,86,104
4,0:33.0,,Offensive rebound by V. Edwards,86,104
4,0:22.0,,V. Edwards makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),86,107
4,0:08.0,Q. Cook misses 2-pt jump shot from 10 ft,,86,107
4,0:06.0,,Defensive rebound by M. Carter-Williams,86,107
