"node1","node2","Pin_Pout","Pin_Nout","Nin_Pout","Nin_Nout","Pin_Pin","Pin_Nin","Nin_Pin","Nin_Nin","Pout_Pin","Pout_Nin","Nout_Pin","Nout_Nin","Pout_Pout","Pout_Nout","Nout_Pout","Nout_Nout"
2616,459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1179,10164,0,0,0,0,2,0,0.25,0,2,0,2,0,0,0,0,0
1796,460,0.02,0.0833333333333333,0.03125,0.0833333333333333,0.5,0.0833333333333333,0.5,0.0833333333333333,2.5,3.75,0.5,0.1875,2.5,3.75,0.0408163265306122,0.0833333333333333
257,460,0.408163265306122,1.2,0.938775510204082,4.3125,0.408163265306122,30,0.938775510204082,69,0.740740740740741,90,62,93,1.66666666666667,3.6,62,93
257,9867,0,0,0,0,7.5,0.833333333333333,17.25,1.91666666666667,22.5,22.5,23.25,2.58333333333333,0,0,0,0
1796,9867,0,0,0,0,0.0612244897959184,3,0.0612244897959184,3,0.306122448979592,15,3,3,0,0,0,0
1796,2303,0,0.0204081632653061,0,0.0204081632653061,0.5,0.0204081632653061,0.5,0.0277777777777778,2.5,1.25,0.5,0.0625,0,1.25,0,0.04
482,520,7.02777777777778,5.52,15.84,13.5,0,23,0,36,0,36,0,24,15.84,24,264,144
482,1046,1.87755102040816,6.44,4,63,17.25,0.92,27,2.25,27,9,18,1.5,36,63,6,18.6666666666667
215,1512,0.0486111111111111,0,0.0661157024793388,0,8.75,0,10,0,36.25,0,25,0,7.25,0,0.408163265306122,0
2618,10165,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
482,102,20.125,10.12,31.5,99,24.4375,230,68,360,24.48,360,408,240,20.16,24.75,336,264
218,102,164.5,129.25,150.5,118.25,199.75,117.5,182.75,47.7777777777778,140.25,82.5,110.5,65,115.5,90.75,91,71.5
2619,99,1.12,3.5,2.625,9.33333333333333,0.888888888888889,36,3,54,4,162,96,108,5.04,15.75,84,168
488,99,2.24,4.48,2.33333333333333,10.5,4,72,3.84,108,4.88888888888889,198,144,162,6.16,19.25,126,252
223,99,0,0,1.12,3.5,4,0,8,2.25,32,36,8,4,28,56,1.75,6.22222222222222
223,102,0,0,1.12,1.375,0,10,2.125,20,5.44,80,34,20,4.48,5.5,28,22
214,3284,0.148148148148148,0.09375,0.448979591836735,0.171875,0.148148148148148,0,0.448979591836735,0,0.16,0,0.04,0,0.326530612244898,0.163265306122449,0.111111111111111,0.03125
2620,1511,0.037037037037037,0.0987654320987654,0.333333333333333,0.888888888888889,0.078125,0.0625,0.8,0.64,0,0,0.102040816326531,0.0625,0,0,0.0612244897959184,0.32
2620,2480,0.0612244897959184,0.0816326530612245,0.244897959183673,0.64,0.0493827160493827,7,0.444444444444444,28,0,0,4,7,0,0,3,4
2621,2480,0.046875,0.111111111111111,0,0,0.0816326530612245,7,0,0,0.04,7,8,14,0.0612244897959184,0.0816326530612245,6,8
2622,2481,0.0486111111111111,0.0740740740740741,0,0,1.25,0.06,0,0,2.5,3,1.25,0.166666666666667,3.5,3,0.28,0.375
2622,1046,0.0330578512396694,0.0864197530864197,0,0,0.03,0.01,0,0,0.166666666666667,0.08,0.0833333333333333,0.0204081632653061,0.163265306122449,0.875,0.16,1.75
2622,102,0.14,0.135802469135802,0,0,4.25,0.123456790123457,0,0,8.5,5,4.25,0.625,7,5.5,0.875,0.6875
222,2481,0.765625,0.857142857142857,0.285714285714286,0.75,0.714285714285714,42,0.4,12,0.390625,30,35,42,1.4,1.2,49,42
222,3156,0.4375,0.194444444444444,0.32,0.08,0,0.388888888888889,0,0.25,0,0.4,0,1.55555555555556,0.555555555555556,0.2,1.12,1.75
2622,91,0.0247933884297521,0.123456790123457,0,0,0.0413223140495868,0.111111111111111,0,0,0.4,1.125,0.138888888888889,0.36,0.24,0.8,0.0833333333333333,2.5
2276,9968,0,0,0,0,0,0,0.25,0,1,0,0.25,0,0,0,0,0
2624,2654,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,4
760,1356,0,0,0.172839506172839,0.428571428571429,0,0,0.583333333333333,1.3125,0.5625,0.25,0.24,0.166666666666667,0.09375,0.183673469387755,0.111111111111111,0.166666666666667
1949,2654,0.037037037037037,0.09375,0.0138888888888889,0.0330578512396694,0.75,0.046875,0.5,0.03125,0.75,0.75,1,0.111111111111111,0.75,1.5,0.0625,0.163265306122449
1948,2655,0,0,0.0204081632653061,0,0,0,0,1,0,3,0,5,0.0247933884297521,0,5,0
1948,10167,0,0,0,0,0,0,0.25,0,0.75,0,1.25,0,0,0,0,0
1948,10168,0,0,0,0,0,0,0,1,0,3,0,5,0,0,0,0
1651,10169,0,0,0,0,0,6,0,14,0,30,0,30,0,0,0,0
1945,10169,0,0,0,0,0,8,0,12,0,10,0,20,0,0,0,0
2623,1353,0,0.0123456790123457,0,0,0,3,0,0,0,0,0,3,0,0,0,1
2625,1371,0.01,0.01,0,0,0.046875,1,0,0,0,0,3,1,0,0,1,1
2625,10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,1371,0.0208333333333333,0.046875,0.194444444444444,0.142857142857143,0.140625,0.03,0.84,0.142857142857143,0.918367346938776,0.185185185185185,1.25,0.306122448979592,0.306122448979592,0.234375,0.416666666666667,0.306122448979592
1949,10171,0,0,0,0,0,3,0,2,0,3,0,4,0,0,0,0
2279,10173,0,0,0,0,0.25,0,0.5,0,0.75,0,0.5,0,0,0,0,0
2279,10174,0,0,0,0,0,2,0,4,0,6,0,4,0,0,0,0
2624,10174,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
891,10174,0,0,0,0,0,0.0816326530612245,0,0.166666666666667,0,0.0408163265306122,0,0,0,0,0,0
891,10175,0,0,0,0,0,2,0,3,0,1,0,1,0,0,0,0
2276,10176,0,0,0,0,0,0,0.25,0,1,0,0.25,0,0,0,0,0
2276,9967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,1548,0,0,0,0,0,0,0,0,0,0,5,5,0,0,7,6
2627,10177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,10178,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
177,2183,0,0,0,0,0,0,0,0,24,12,10,2.22222222222222,36,48,2.4,5
2629,2685,0,0,0.135802469135802,0.142857142857143,0,0,1.25,11,1.25,11,5,11,2.75,1.75,11,7
2522,2685,0,0,0,0,0,0,0,11,0.0347222222222222,11,30,66,0.0763888888888889,0.0578512396694215,66,42
2630,2797,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1
2631,10180,0,0,0,0,0.5,0.0204081632653061,1,0.0555555555555556,0.5,0.25,0,0,0,0,0,0
1952,10180,0,0,0,0,0.0408163265306122,1,0,0,0,0,6,3,0,0,0,0
177,10180,0,0,0,0,0,0,0,0,12,6,5,0.277777777777778,0,0,0,0
177,2292,0,0,0,0,0,0,0,0,30,48,12.5,3.2,6,6,0.204081632653061,0
191,10181,0,0,0,0,0,27,0,38,0,50,0,41,0,0,0,0
191,2292,0.551020408163265,0,0.775510204081633,0,2.75510204081633,216,5.27777777777778,304,5.10204081632653,400,205,328,0.78125,0,41,41
177,2801,0,0,0,0,0,0,0,0,6,0,2.5,0,0,0,0,0
177,2289,0,0,0,0,0,0,0,0,12,0,5,0,0,12,0,1.25
177,2803,0,0,0,0,0,0,0,0,0,72,0,30,0,1.5,0,10
191,2803,0,0.75,0,1.05555555555556,0,81,0,114,0,150,0,123,0,3.125,0,41
186,2803,0,0.01,0,0.0408163265306122,0,3,0,6,0,21,0,15,0,0.194444444444444,0,5
337,981,0,0.64,0,0.32,0.333333333333333,0.555555555555556,0.24,0.625,0.046875,0.078125,0,0,0,0.0816326530612245,0,0
336,981,0,0.666666666666667,0,1.28,4.5,0.833333333333333,6,1.6,12,20,9.75,1.80555555555556,0,16,0,2.08
177,981,0,0,0,0,0,0,0,0,1.46938775510204,120,30,50,0,3.84,0,40
356,1833,7.875,14,8,18,57.75,126,33,72,46.75,102,176,96,25.5,25.5,96,96
356,1834,0,0.428571428571429,0,0.333333333333333,5.25,0,3,0,4.25,0,4,0,4.25,4.25,0,0.444444444444444
1898,2205,0,0,0,0.16,0,0,0.5,0,1,0,0.25,0,0,2,0,0.0408163265306122
2633,2204,0.09375,0.125,0.037037037037037,0.04,0.03125,0.222222222222222,0.015625,0.0816326530612245,0.0138888888888889,0.08,0,0,0.09375,0.125,0,0
2634,2204,0,0,0.0612244897959184,0.0816326530612245,0,0,0.015625,4,0,0,1,4,0,0,3,4
2342,778,0.0714285714285714,0.11,0,0,0.09375,11,0,0,0,11,18,33,0,0,42,33
2635,1028,0,0.0493827160493827,0,0,0.02,2,0,0,0,0,2,2,0,0,0,4
1208,1833,0.09375,0.122448979591837,0.5,0.72,0.44,6,1.32,18,0,0,22,12,0,0,12,12
1898,2821,0,0,0.277777777777778,0.4,0,0,0.0555555555555556,0.16,0.0816326530612245,0.32,0.01,0.0408163265306122,0.555555555555556,0.8,0.138888888888889,0.2
1898,3126,0,0,0.244897959183673,0.163265306122449,0,0,6,1.04,12,13,3,0.203125,6,4,0.375,0.111111111111111
356,1035,10.5,14,10.6666666666667,18,68.25,23.3333333333333,39,30,55.25,42.5,52,17.7777777777778,34,25.5,8,10.6666666666667
356,783,9.1875,11.6666666666667,9.33333333333333,15,3.9375,147,2.25,84,1.04081632653061,119,48,112,4.76,5.3125,112,80
357,783,2.625,3.33333333333333,1.12,1.25,0.72,4.66666666666667,0.75,3.11111111111111,0.428571428571429,1.96,1.3125,5.44444444444444,1.36111111111111,1.4,1.96,3.88888888888889
357,2410,0.37037037037037,0.28125,0.3125,0.244897959183673,0.666666666666667,48,0.64,32,0.571428571428571,56,28,56,0.35,0.583333333333333,35,21
1898,2410,0,0,0.123456790123457,0.09375,0,0,0.222222222222222,16,0.64,32,4,8,0.2,0.48,5,3
2633,2410,0.1,0.09375,0.05,0.03,2,0.444444444444444,1,0.163265306122449,2,4,0,0,2.5,1.5,0,0
2636,1132,0,0,0,0,0,2,0,0,0,2,24,8,0,0,4,0
1747,1132,0,0,0,0,0,0,0,0,1.5,0.5,1.5,0.0408163265306122,0.25,0,0.01,0
1746,1843,0,0,0,0,0,11,0,0,0,0,20,22,0,0,28,20
356,1843,18.375,8.4,18.6666666666667,7.5,8.4,231,7.5,132,6.8,187,160,176,9.52,10.625,224,160
357,170,1.83333333333333,0.833333333333333,1.22222222222222,0.555555555555556,2.64,30,2.75,20,2.13888888888889,35,77,35,2.13888888888889,1.4,77,35
356,170,6.41666666666667,2.91666666666667,5.28,2.4,57.75,6.5625,33,6.66666666666667,46.75,21.25,44,8.88888888888889,46.75,21.25,19.5555555555556,8.88888888888889
2357,2011,5,7.6,0.73469387755102,1.05555555555556,20,50,4,10,8,20,40,25,18,19,90,95
2357,2097,2.04081632653061,2.8,0.555555555555556,0.388888888888889,1.94444444444444,3.6,0.388888888888889,1.125,1.12,2.25,2.1875,2.8125,1.11111111111111,1.75,2,3.88888888888889
1301,2097,1.38888888888889,0.972222222222222,0.8,0.875,0.972222222222222,45,0.875,18,0.428571428571429,27,14,18,1.2,1.3125,20,14
1158,2097,0.612244897959184,0.583333333333333,0.555555555555556,0.875,0.583333333333333,27,0.875,18,0.285714285714286,18,56,72,0.408163265306122,0.388888888888889,80,56
2637,2189,0.0246913580246914,0.123456790123457,0.08,0.4,2.5,0.163265306122449,2.5,0.32,1.25,1,0,0,0.25,1.25,0,0
2638,2099,0,0,0,0,0,0,0,0,0,0,6,4,0,0,11,8
2639,2099,0,0,0,0,0,0,0,0,0,0,6,4,0,0,11,8
2640,2099,0,0,0,0,0,0,0,0,1.5,1,0,0,2.75,2,0,0
2641,2099,0,0,0,0,0,0,0,0,3,2,3,0.222222222222222,5.5,4,0.88,0.64
2641,2191,0,0,0,0,0,0,0,0,1.5,6,6,6,1,1.5,4,6
2641,2011,0,0,0,0,0,0,0,0,0.444444444444444,10,16,10,1.44,2.375,36,38
1301,2011,5.625,10.5555555555556,4,9.5,10,1,4,1.11111111111111,6,3.75,4,0.625,13.5,14.25,2.25,4.22222222222222
1301,302,2.08333333333333,2.4,1.2,1.5,13.75,1.6,5.5,1,8.25,6,5.5,1.77777777777778,11.25,9,1.875,0.96
2642,2097,0.15625,0.28,0,0,1.75,0.25,0,0,1.75,2.25,0,0,2.5,1.75,0,0
2356,2099,0,0,0,0,0,0,0,0,0.12,8,12,8,0.34375,0.64,22,16
1302,2100,0,0,0,0,0,0,0,0,0.25,0.75,1.5,0.5,1.25,1.25,0.833333333333333,3.33333333333333
1302,2191,0,0,0,0,0,0,0,0,0.03,3,18,18,0.0408163265306122,0.1875,12,18
2354,2191,0.02,0.0612244897959184,0.03125,0.0612244897959184,0.75,3,0.75,3,1.5,6,12,12,1,1.5,8,12
2354,2100,0.0617283950617284,0.0617283950617284,0.138888888888889,0.102040816326531,0.0123456790123457,3,0.04,3,0.08,6,4,12,0.204081632653061,0.625,20,20
1988,326,0.36734693877551,0.96,0.0740740740740741,0.125,3,21,1,7,8,56,40,70,12,16,60,80
2373,3037,0.0493827160493827,0.0816326530612245,0,0,1.5,0.277777777777778,0,0,2.25,3.75,3,0.555555555555556,1.5,1.5,0.163265306122449,0.32
2374,9020,0,0,0,0,0.75,0.0246913580246914,3,0.222222222222222,3.75,2.5,0.75,0,0,0,0,0
2467,2175,0,0,0,0,0,0,0,0,0.05,7,15,21,0.0555555555555556,0.111111111111111,6,12
32,2175,0.0165289256198347,0.04,0.166666666666667,0.75,0.078125,7,0.416666666666667,21,0.432098765432099,49,20,28,0.21875,1.12,8,16
2644,1349,0.0991735537190083,0.666666666666667,0.163265306122449,0.444444444444444,0.09375,9,0.16,6,0,0,4,6,0,0,8,16
2549,327,0,0,0,0.03125,0,0,0,1,0,0,0,3,0,0,0,6
2645,326,0,0,0,0,0,0,0,0,0,0,8,14,0,0,12,16
2645,133,0,0,0,0,0,0,0,0,0,0,8,2,0,0,2,2
2645,3038,0,0,0,0,0,0,0,0,0,0,0.15625,0.204081632653061,0,0,0.111111111111111,0.375
1765,3038,0.03125,0.046875,0.0408163265306122,0.0833333333333333,0.102040816326531,0.2,0.102040816326531,0.138888888888889,0.816326530612245,1.11111111111111,0.510204081632653,0.694444444444444,0.64,0.666666666666667,0.625,0.6
2646,3038,0.0408163265306122,0.0833333333333333,0.0555555555555556,0.0833333333333333,1.25,0.2,1.25,0.3125,1.25,1.25,0,0,0.5,0.75,0,0
1988,131,0.583333333333333,0.6,0.0864197530864197,0.078125,1.08,15,0.140625,5,2.88,40,90,50,2.24,2.5,70,50
2372,843,0.612244897959184,0.489795918367347,0.8,1,3,0.0740740740740741,2,0.111111111111111,1,0.5,0.5,0.0123456790123457,2.5,2,0.138888888888889,0.16
2374,843,0.0413223140495868,0.0330578512396694,0.3125,0.326530612244898,0.5,0.0123456790123457,2,0.0625,2.5,1.25,0.5,0,6.25,5,0,0
2374,2175,0.0138888888888889,0.0625,0.125,0.444444444444444,1.25,0.109375,5,0.777777777777778,6.25,8.75,1.25,0,2.5,5,0,0
2647,838,0,0,0,0,0,0,0,0,1,0.5,0,0,1.5,1.75,0,0
2467,838,0,0,0,0,0,0,0,0,0.0625,2,12,6,0.122448979591837,0.28,18,21
32,1537,0.0495867768595041,0.0816326530612245,0.36734693877551,0.333333333333333,1,0.0493827160493827,3,0.1875,7,7,4,0.25,10.5,7,0.666666666666667,0.444444444444444
2648,838,0.09375,0.194444444444444,0.0416666666666667,0.0578512396694215,1,0.0408163265306122,1,0.125,1,0.5,0,0,1.5,1.75,0,0
1765,1196,0.03125,0.0408163265306122,0.0408163265306122,0.0408163265306122,0.25,0.0408163265306122,0.25,0.03125,2,4,1.25,0.277777777777778,4,4,0.277777777777778,0.4
1765,131,0.28,0.138888888888889,0.142857142857143,0.138888888888889,2.25,0.2,2.25,0.138888888888889,18,10,11.25,6.25,14,10,1.4,1.5625
1765,840,0.5,1.0625,0.36734693877551,1.0625,3,0.52,3,0.361111111111111,24,26,15,2.6,36,34,3.6,21.25
2554,840,0,0,0.73469387755102,1.36,0,0,6,1.04,6,6.5,6,1.04,9,8.5,1.44,3.77777777777778
1626,1294,18.5625,25.6666666666667,30,52.5,11.88,363,16.875,330,6.48,198,216,264,6.48,7.875,216,168
1637,1294,2.75510204081633,2.91666666666667,6.48,7.875,33.75,18.3333333333333,40.5,22,67.5,82.5,6.75,2.0625,67.5,52.5,1.6875,2.33333333333333
1637,10182,0,0,0,0,2.5,0.138888888888889,3,0.166666666666667,5,2.5,0.5,0.0204081632653061,0,0,0,0
320,10182,0,0,0,0,2,0.111111111111111,0,0,4,2,0.5,0.0277777777777778,0,0,0,0
2650,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2
2650,1993,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
2114,1993,0,0,0,0,0,2,0.0408163265306122,2,0.02,2,4,4,0,0,0,0
1633,1993,0,0,0,0,4,0.444444444444444,4,0.444444444444444,2.5,2.5,0.5,0.0246913580246914,0,0,0,0
1633,2777,1.55555555555556,0.888888888888889,3.5,2,0.489795918367347,0,0.96,0,0.234375,0,0.12,0,0.972222222222222,0.8,0.28,0.16
1633,1294,13.5,18.6666666666667,13.5,18.6666666666667,8.64,16.5,13.5,66,3.75,6.6,1.08,3.66666666666667,3.75,6.5625,1.6875,2.33333333333333
2110,10184,0,0,0,0,0.5,0,1.25,0,0.5,0,0.25,0,0,0,0,0
2173,8580,0,0,0.03125,0,0,0,0.0816326530612245,1,0.0493827160493827,1,8,2,0.03125,0,4,0
2173,8032,0,0,0.0123456790123457,0,0,0,0,1,0,1,0,2,0.015625,0,2,0
320,8032,0.0330578512396694,0,0,0,0,0.0816326530612245,0,0,0,0.125,0,0.0204081632653061,0.163265306122449,0,0.0204081632653061,0
320,10185,0,0,0,0,1,0.0816326530612245,0,0,2,2,0.25,0.0204081632653061,0,0,0,0
667,12,0.12,0.122448979591837,0.0661157024793388,0.0493827160493827,1.5,0.0612244897959184,1,0.0408163265306122,2,1,0,0,4,2,0,0
667,1147,0.09375,0.25,0.04,0.0740740740740741,1.5,0,1,0,2,0,0,0,2,3,0,0
2651,12,0,0,0,0,0,0,0,0,1,0.5,0,0,2,1,0,0
2651,2777,0,0,0,0,0,0,0,0,1.5,0,0,0,3.5,2,0,0
668,16,0.123456790123457,0.0864197530864197,0,0,0.05,9,0,0,0,0,10,18,0,0,20,14
1633,16,2.22222222222222,2.24,5,3.5,10,2.88,10,8,6.25,11.25,1.25,0.5625,12.5,8.75,0.625,0.4375
2653,1136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
1540,2159,1.5,1.2,0.551020408163265,0.416666666666667,0.8,1.04,0.277777777777778,0.52,0.15625,0.26530612244898,0.204081632653061,0.361111111111111,0.421875,0.185185185185185,0.551020408163265,0.234375
1549,2159,0,0,0,0,0,0,0,0,0,0,10,13,0,0,27,15
1547,2159,0,0,2.16,1.875,0,0,5,26,5,26,20,26,13.5,7.5,54,30
1543,1085,1.25,1.5,0,0,0.5,5,0,0,0.0165289256198347,5,4,10,1.25,0.166666666666667,10,12
344,1085,5,6,5,0.489795918367347,2,5,2,0.555555555555556,1,2.5,1,0.0444444444444444,2.5,3,2.5,0.244897959183673
345,2165,0.125,0.163265306122449,0.122448979591837,0.166666666666667,0.0330578512396694,0,0.037037037037037,0,0.0138888888888889,0,0.03,0,0.0625,0.0816326530612245,0.122448979591837,0.122448979591837
2654,2167,0.07,0.0493827160493827,0.109375,0.0625,1.5,5,1.5,5,1.5,5,12,10,1.75,1,14,8
2655,2167,0,0,0.142857142857143,0.0816326530612245,0,0,1.5,0.138888888888889,1.5,1.25,0,0,1.75,1,0,0
2656,2166,0,0,0,0,0,0,0,0,0,0,4,5,0,0,19,10
2657,2166,0,0,0,0,0,0,0,0,0,5,12,15,0,0,57,30
2657,5383,0,0,0,0,0,0,0,0,0.5,0,1.5,0,0,0,0,0
2657,5646,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0,0
1361,2159,4.5,5.625,4.32,3.75,15,4.875,10,13,27.5,35.75,5,0.530612244897959,74.25,41.25,1.5,1.2
1361,1086,0.0416666666666667,0.166666666666667,0.04,0.111111111111111,0,12,0,8,0,22,0,4,0.11,0.305555555555556,2,2
2658,2159,0,0,0,0,0,0,0,0,0,0,20,26,0,0,54,30
2658,1085,0,0,0,0,0,0,0,0,0,0,4,10,0,0,10,12
2418,1085,0,0,0,0,0,0,0,0,0,0,4,10,0,0,10,12
2659,2167,0,0,0.172839506172839,0.0987654320987654,0,0,0.244897959183673,10,0,0,12,10,0,0,14,8
2660,2167,0,0,0.194444444444444,0.111111111111111,0,0,0.09375,0.138888888888889,0,0,0,0,0,0,0,0
2657,2167,0,0,0,0,0,0,0,0,0,5,18,15,0,0,21,12
2661,5387,0,0,0,0,0,0,0,0,0,0,0.0246913580246914,0.0247933884297521,0,0,0,0
2662,10186,0,0,0,0,0,1,0,4,0,2,0,3,0,0,0,0
2308,1867,0.326530612244898,0.333333333333333,0.25,0.244897959183673,0.571428571428571,36,1.75,36,0.42,54,70,90,0.296296296296296,0.222222222222222,40,30
2308,1868,0.48,0.0625,0.1875,0.0493827160493827,0.0816326530612245,0.48,0.111111111111111,1.33333333333333,0.06,0.222222222222222,0.4,1.875,0.18,0.0740740740740741,1.875,0.4
495,1868,1.3469387755102,0.34375,0.857142857142857,0.56,0.611111111111111,66,0.56,42,0.123456790123457,30,12,36,0.833333333333333,0.204081632653061,36,12
495,2705,0.448979591836735,0.224489795918367,0.56,0.777777777777778,2.75,0,1.75,0,1.25,0,1.5,0,2.5,1.25,0.75,0.166666666666667
1378,2705,0.244897959183673,0.09375,0,0,0.24,0,0,0,0.04,0,0.125,0,0.163265306122449,0.111111111111111,1,0.163265306122449
1378,10187,0,0,0,0,1.5,0,0.25,0,1,0,2,0,0,0,0,0
1460,10188,0,0,0,0,1,0,0.5,0,1.5,0,0.75,0,0,0,0,0
1460,10189,0,0,0,0,0,4,0,2,0,6,0,3,0,0,0,0
2310,10128,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0,0,0,0
2310,10190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,1867,0,0,0,0,0,0,0,0,0,0,14,18,0,0,8,6
2314,1867,0.163265306122449,0.166666666666667,0.64,0.75,3.5,0.5,7,2.25,7,9,0,0,4,3,0,0
495,1867,2.44444444444444,4.125,6.22222222222222,2.625,6.16,198,3.92,126,1.42857142857143,90,84,108,1.11111111111111,1.2,48,36
495,2710,0,0,0,0,0,11,0,7,0,5,0,6,0,0,0,0
2314,10191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,10192,0,0,0,0,0.0555555555555556,2,0.0555555555555556,2,0.0247933884297521,3,5,5,0,0,0,0
495,10192,0,0,0,0,2.75,0.44,1.75,0.28,1.25,1.25,1.5,0.122448979591837,0,0,0,0
235,2704,0,0.04,0,0.12,0,1,0,3,0,2,0,6,0,0.0408163265306122,0,6
1460,2704,0,0.111111111111111,0,0.03125,0,0.0816326530612245,0,0.03125,0,0.122448979591837,0,0.046875,0,0.122448979591837,0,0.1875
2310,10192,0,0,0,0,0.01,0.0123456790123457,0.015625,0.0204081632653061,0.01,0.0123456790123457,0.015625,0.0204081632653061,0,0,0,0
1460,2707,0,0,0,0,1,0,0.5,0,1.5,0,0.75,0,0,0,0,0
1460,1869,0.125,0,0.0493827160493827,0,0.163265306122449,0,0.0625,0,0.148148148148148,0,0.122448979591837,0,0.148148148148148,0,0.122448979591837,0
235,2703,0.527777777777778,0.48,3.5625,1.44,0.222222222222222,14,0.96,42,0.25,28,48,84,0.59375,0.489795918367347,114,72
241,2703,1.05555555555556,0.96,2.28,2.25,0.64,28,0.666666666666667,42,1.55555555555556,98,56,98,5.32,3.36,133,84
241,1867,0.444444444444444,0.75,0.96,0.72,0.777777777777778,1.44,2.625,6,2,3.5,3.92,7.875,1.55555555555556,1.68,3.5,4.66666666666667
241,10193,0,0,0,0,0.5,0,0.75,0,1.75,0,1.75,0,0,0,0,0
517,1222,2.52,3,2.57142857142857,2.66666666666667,1.44,1.5,2.88,3,0.375,0.25,1.44,1.5,0.65625,0.653061224489796,2.52,3
513,1603,0.163265306122449,0.28,0.64,0.875,0.138888888888889,7,0.625,14,0.306122448979592,21,15,21,0.96,0.84,24,21
643,2002,1,0.345679012345679,0.259259259259259,0.0991735537190083,0.583333333333333,0.875,0.183673469387755,0.166666666666667,0.111111111111111,0.09375,0.0612244897959184,0.08,0.428571428571429,0.333333333333333,0.194444444444444,0.111111111111111
388,2002,3.08,0.6875,3.11111111111111,1,0.916666666666667,0.88,1.92,2,0.407407407407407,0.611111111111111,0.75,1.125,2.13888888888889,0.897959183673469,3.9375,1.44
1075,2002,1.75,0.790123456790123,7.4375,1.38775510204082,12,1.28,12.75,2.125,9,6,6,0.64,21,12,3.5,1.28
1075,4502,0,0,0,0,4,0,4.25,0,3,0,2,0,0,0,0,0
388,4244,0,0,0,0,5.5,0,8,0,5.5,0,4.5,0,0,0,0,0
388,1603,2.44444444444444,4.8125,3.55555555555556,4.48,1.52777777777778,77,3.2,112,1.12244897959184,77,45,63,2.44444444444444,3.08,72,63
2664,1603,0,0,0,0,0,0,0,0,1.25,1.75,0,0,2,1.75,0,0
513,2759,0.183673469387755,0.0612244897959184,0.72,0.24,0.138888888888889,0,0.277777777777778,0,0.234375,0,0.306122448979592,0,0.551020408163265,0.183673469387755,1.6875,0.36
513,1607,0.078125,0.0555555555555556,0.204081632653061,0.16,0.25,0,0.5,0,0.75,0.75,0.75,0,3.75,1.5,0.9375,0.375
517,2609,0,0.0612244897959184,0,0.122448979591837,1.5,0,3,0,1,0,1.5,0,0,0.5,0,0.0833333333333333
517,10194,0,0,0,0,0.75,0,1.5,0,0.5,0,0.75,0,0,0,0,0
2665,10195,0,0,0,0,1.5,0,0,0,3,0,2.5,0,0,0,0,0
2666,10196,0,0,0,0,0.0816326530612245,4,0.305555555555556,11,0,1,2,2,0,0,0,0
1075,10196,0,0,0,0,4,0.444444444444444,4.25,0.68,3,3,2,0.32,0,0,0,0
1075,10197,0,0,0,0,4,0,4.25,0,3,0,2,0,0,0,0,0
2056,10199,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0
2667,10199,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
1859,2293,1.14285714285714,2.56,1.36111111111111,3.5,18,64,15.75,56,18,64,117,104,14,16,91,104
651,2293,0.259259259259259,0.375,1.36111111111111,3.5,0.551020408163265,0.666666666666667,2.52,3.5,2.75,3.52,2.5,2.22222222222222,2.13888888888889,3.52,4.375,8.88888888888889
652,2294,0.111111111111111,0.08,0.277777777777778,0.2,0.5,0.0816326530612245,1.25,0.277777777777778,2.25,4.5,1.5,0.244897959183673,4.5,2.25,0.48,0.375
652,9521,0,0,0,0,2,0.08,5,0.3125,9,2.25,6,0.24,0,0,0,0
653,9521,0,0,0,0,0,0,0.163265306122449,0.125,0,0,0.326530612244898,0.16,0,0,0,0
952,9521,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
2598,2298,0,0,0,0,0,0,0,0,0.5,1.11111111111111,0.04,0.078125,0,0.197530864197531,0,0.0165289256198347
2668,2298,0,0,0,0,0,0,0,0,1,1.25,0,0,0.25,0.5,0,0
2669,2505,0,0,0,0,0,0,0,0,2.5,3.5,3.75,0.84,3,1.5,0.72,2.25
1479,2293,0.231404958677686,0.32,0.07,0.0987654320987654,9,0.888888888888889,2.25,0.32,18,16,11.25,1.6,14,16,0.972222222222222,2.5
2462,2504,0,0.944444444444444,0,1.52,1.36,34,1.52,38,1.44444444444444,52,34,34,0,2.08,0,34
